epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_scalar,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,217.62416696548462,7142.505859375,0.0,0.0,1.2500014127346508,0.6018352938230719,0.6167646675493919,0.0,0.0,0.0,0.0,0.0,0.0,0.021562381882214564,0.00983906931101242,0.0,0.0,2.622397799189227,2.7132566358489494,1.788715124130249,35.633340162749334,126.81895935537923,0.23113198139805152,0.2990078662546913,0.2564653158187866,13.080339119903108,0.016119298065180122,0.01894653785768179,0.010489712469279766,0.0020515451020095827,0.008382361423084435,0.5694192457593734,0.25694558840321674,0.6149729490280151,2.7048849414614455,0.8996024182997644
2,42,215.38560795783997,7142.505859375,0.0,0.0,0.9943777775270136,0.4940885084382655,0.47571768101892975,0.0,0.0,0.0,0.0,0.0,0.0,0.01733955875502534,0.007232028344108395,0.0,0.0,2.460007266748695,2.5759223793168093,1.6578137874603271,32.55419687621204,107.92608784735586,0.29266341492010306,0.30562586050439483,0.32007336616516113,8.43762616067824,0.015305596436441568,0.018380793098245713,0.009881667792797089,0.001941441572413625,0.007972922696181484,0.5886426359643655,0.2639286041957905,0.6434096693992615,2.9067420266451354,0.8338477276265621
3,42,215.55499124526978,7141.818359375,0.0,0.0,0.9103983653028996,0.4467724200926329,0.4412630860124859,0.0,0.0,0.0,0.0,0.0,0.0,0.016083363946408413,0.006279495216466403,0.0,0.0,2.3444048845843475,2.520678704207233,1.5558481216430664,32.01105385282606,120.44862973298136,0.30527443588862846,0.4101709935238824,0.35709255933761597,8.84134033104562,0.01484154634550665,0.01817882910747486,0.009676661342382431,0.001856904466775704,0.00956880189048402,0.6077586738246076,0.2544144486140009,0.6563729047775269,2.4626564392410173,0.7827623914927244
4,42,215.546138048172,7140.599609375,0.0,0.0,0.8574041872503655,0.41763897266304284,0.41861205703714055,0.0,0.0,0.0,0.0,0.0,0.0,0.015459858228644116,0.005693300216097794,0.0,0.0,2.2874911877420288,2.433525810610876,1.5127298831939697,29.632413030479373,99.59064274337928,0.35096083033407316,0.3488317208111421,0.3846372365951538,6.257569640694388,0.014901369490208977,0.017758010413868697,0.009571431204676628,0.0017912476112803913,0.007342736254563026,0.6129661125187725,0.2347663105771212,0.6560178995132446,1.6552280985062575,0.7611506571993232
5,42,215.50750088691711,7142.130859375,0.0,0.0,0.8224428702959794,0.3992545560976725,0.40268617692556485,0.0,0.0,0.0,0.0,0.0,0.0,0.015143049005612114,0.005359087343234124,0.0,0.0,2.2577396677908492,2.4401990657946366,1.4865965843200684,29.586951473751085,101.52071954369319,0.3537406426405878,0.3350024236909509,0.3884298801422119,6.499798142914816,0.014361669669081662,0.01755128686776298,0.009225497953593731,0.0018182415621736782,0.00791614142791831,0.6124002299676463,0.28546776219669084,0.6663991808891296,2.624142107387969,0.747911041136831
6,42,215.61109328269958,7144.068359375,0.0,0.0,0.7949923563041565,0.3860377666957831,0.3891276843144753,0.0,0.0,0.0,0.0,0.0,0.0,0.014737541103316694,0.005089363147485318,0.0,0.0,2.2268137132051877,2.4041120416206163,1.4836026430130005,28.98099754740967,101.32777021741212,0.36898516102283774,0.33991314774115383,0.4039900302886963,6.0960839725474365,0.014244739305696853,0.018123264356700187,0.009075457230210304,0.001873452598100932,0.010883403134381655,0.6153908466493886,0.28335618754280784,0.6728531122207642,2.583770690351231,0.7463390501216054
7,42,215.5154948234558,7141.224609375,0.0,0.0,0.7636912899534478,0.3713295048836506,0.3731417482929747,0.0,0.0,0.0,0.0,0.0,0.0,0.01441043919320716,0.004809597369908775,0.0,0.0,2.2190082195753718,2.400565223579216,1.4777662754058838,28.681326169232985,99.63396385586915,0.3794744193289229,0.36278933063493835,0.41585075855255127,4.763827210335083,0.01405558750846171,0.01729589530071888,0.008966581895947456,0.0017568002417653876,0.008228784304377512,0.6309897864014091,0.2547137266511889,0.6877530813217163,2.2204279370205895,0.7433664286509156
8,42,215.43070435523987,7144.162109375,0.0,0.0,0.7353358114735361,0.359355282127572,0.35731071830271155,0.0,0.0,0.0,0.0,0.0,0.0,0.014094380057302484,0.004575431855815794,0.0,0.0,2.1465026914139442,2.3155459802157257,1.417924404144287,28.105314021472427,99.08510369696354,0.3856106322043646,0.34863859622079757,0.427179753780365,5.692369802180056,0.01400869264269547,0.017503838569962772,0.00886942446231842,0.0017160369941920481,0.00792120605780493,0.6413797148543594,0.2557951423642958,0.6902070045471191,1.5744852644327816,0.7133969143033028
9,42,215.57685589790344,7144.318359375,0.0,0.0,0.7097110067638294,0.348300665260502,0.3431978543932168,0.0,0.0,0.0,0.0,0.0,0.0,0.01379816003137846,0.004414326877836762,0.0,0.0,2.1617312636782877,2.3516781121013985,1.434590458869934,27.819228386311913,95.74025108150884,0.3906430242568868,0.3517342083106762,0.4335549473762512,5.248284214775938,0.013696878362362615,0.017643015216302627,0.008680027909576893,0.001735795503593049,0.010724990079014072,0.6411352090696967,0.2594726803610571,0.698538064956665,1.8974566007266855,0.7216352433897555
10,42,215.46278500556946,7143.755859375,0.0,0.0,0.6882844168983958,0.3396649199999881,0.3307136254922815,0.0,0.0,0.0,0.0,0.0,0.0,0.013667382200380737,0.004238487055868302,0.0,0.0,2.1466216575662647,2.333660664449147,1.4201996326446533,27.479746868604266,93.63744227835281,0.40078612056334845,0.35402501371238904,0.44332247972488403,5.0464271295922485,0.01351536088794651,0.01735639439045591,0.008618757128715515,0.0017268265764677894,0.01002425358324178,0.6403436541653565,0.2908831154332059,0.7018537521362305,2.3819136051675414,0.7144091948866844
11,42,215.27870178222656,7144.880859375,0.0,0.0,0.6682668591610362,0.33170242560061924,0.31897861407133954,0.0,0.0,0.0,0.0,0.0,0.0,0.013508561605727226,0.0040772574576081345,0.0,0.0,2.0992331532058355,2.3127694603061104,1.370278000831604,27.14770468073479,101.90492061370038,0.4072847202702978,0.4452612225754382,0.45884817838668823,5.0060557125555105,0.013375487119099201,0.017123604878001637,0.008502168580889702,0.001647522897444111,0.008961365297117198,0.6550148912721648,0.25203570888294824,0.7089884281158447,2.058942268873637,0.6893900847062469
12,42,215.51770496368408,7143.599609375,0.0,0.0,0.648835624566679,0.3230920125993245,0.30846923435228674,0.0,0.0,0.0,0.0,0.0,0.0,0.013280933203719307,0.0039934437338372715,0.0,0.0,2.1177214526616077,2.348024618145535,1.3728772401809692,27.63110592789372,99.98616344592546,0.40063582111088364,0.46282713777821505,0.4527454972267151,5.288655631812677,0.013285760114525532,0.01724772844646436,0.008286603726446629,0.0016683226395345278,0.010096322096090907,0.6512527626081489,0.36159246189156496,0.7126826047897339,1.8974566007266855,0.6905819219537079
13,42,215.36812090873718,7145.287109375,0.0,0.0,0.6289571018880634,0.3150049367922535,0.2970023935919173,0.0,0.0,0.0,0.0,0.0,0.0,0.013081170370478474,0.0038686022184717885,0.0,0.0,2.095299867160399,2.3114678281689027,1.387935757637024,27.42845051378705,101.53773526252286,0.41512411007440325,0.38459611075317873,0.46428829431533813,4.683084376261607,0.01309371209160741,0.016899291066767155,0.008196019567549229,0.001634784028408665,0.010154307671078087,0.6586044314507279,0.29909887428325244,0.7222214341163635,2.1396851029471136,0.6980658886022866
14,42,215.4093132019043,7143.255859375,0.0,0.0,0.6136588477537012,0.3090882479336463,0.2878596012672169,0.0,0.0,0.0,0.0,0.0,0.0,0.01294626551271792,0.00376473218120896,0.0,0.0,2.0613883288639614,2.2625924468691925,1.345409870147705,26.770346447328706,95.9921057558778,0.4159470985481515,0.42536398733490877,0.4717254042625427,5.369398465886153,0.01293565220624204,0.016263306036028578,0.008141834288835526,0.0015593100032588085,0.007925307258920003,0.6639134762601887,0.2625465521502902,0.7252386808395386,2.2204279370205895,0.6767758522182703
15,42,215.39645504951477,7143.662109375,0.0,0.0,0.5964330369680882,0.3022790788843681,0.2776286057070302,0.0,0.0,0.0,0.0,0.0,0.0,0.012828221152487555,0.003697131206563702,0.0,0.0,2.0510385205580444,2.255665752292734,1.3429391384124756,26.51064648437794,96.24802540389243,0.4230619752941278,0.39863164410600477,0.47569143772125244,5.288655631812677,0.012876927959622735,0.016467212535711973,0.00803929939866066,0.0015598789187490204,0.0074299993826562015,0.6630265329410628,0.28658036355362576,0.7273151874542236,2.3011707710940654,0.6754892189055681
16,42,215.32558178901672,7146.662109375,0.0,0.0,0.57977277553823,0.2956568401728711,0.26789972193218303,0.0,0.0,0.0,0.0,0.0,0.0,0.012630277749246055,0.0035859361828261753,0.0,0.0,2.065890506002413,2.291627408107739,1.3386378288269043,27.320296239169508,106.11696536989058,0.41494131162852876,0.47399836184855526,0.46944522857666016,5.61162696810658,0.012907524555058662,0.01640078901101846,0.008118641562759876,0.0015646171798433708,0.008074810529542897,0.6644223862277628,0.3222909467649885,0.7266390919685364,2.018570851836899,0.6733782351948321
17,42,215.26510906219482,7142.162109375,0.0,0.0,0.5637165038019086,0.2896308628470894,0.2580551572346041,0.0,0.0,0.0,0.0,0.0,0.0,0.012509038737207129,0.0035214467726846894,0.0,0.0,2.037383527082508,2.2635749588535687,1.3232598304748535,26.811578216456294,102.71770416373491,0.41977722617373814,0.4558797704452119,0.47810959815979004,5.450141299959629,0.012706628247241456,0.01607118349753507,0.007915242575109005,0.0015259758272301504,0.006884460668655692,0.6515013617183298,0.7849568609415476,0.7340499758720398,2.2607993540573275,0.6655875365249813
18,42,215.4117453098297,7142.568359375,0.0,0.0,0.5467575084079396,0.2828032042849007,0.24818427860736847,0.0,0.0,0.0,0.0,0.0,0.0,0.01233881907879213,0.0034312067068429986,0.0,0.0,2.0231077721343196,2.233982912909749,1.3154191970825195,26.199400919981777,94.11795705707368,0.4293694691307659,0.4142437874661274,0.487652063369751,5.288655631812677,0.012571455875975988,0.015885785022809386,0.00775503646582365,0.0015048706509707048,0.007081648071850389,0.672358419320542,0.27110930287180446,0.7362494468688965,2.1800565199838515,0.6615871167741716
19,42,215.40687918663025,7143.255859375,0.0,0.0,0.5327482245375285,0.27791250526809996,0.2392606501611606,0.0,0.0,0.0,0.0,0.0,0.0,0.012230504701505199,0.003344564007757086,0.0,0.0,2.02874765050931,2.2619497721965987,1.3256313800811768,27.158192688422186,106.90725367529224,0.4237209242536601,0.4713327019914412,0.48557907342910767,5.167541380702462,0.012606939162166871,0.016216616636947914,0.0077362810261547565,0.0015315757706034043,0.007727447037694914,0.6657404561749283,0.36650463592250526,0.7438222169876099,2.3011707710940654,0.6666838305536658
20,42,215.3259482383728,7139.162109375,0.0,0.0,0.5177155184593687,0.2728392381512187,0.22949877840004848,0.0,0.0,0.0,0.0,0.0,0.0,0.012063225986736053,0.003314276495829605,0.0,0.0,2.0130873563194474,2.2338452881548965,1.3028472661972046,26.31488874690615,95.72723704882239,0.42693977248634984,0.4882283358493917,0.4955022931098938,5.530884134033105,0.012571455849034088,0.015989422328626133,0.007719692774116993,0.0014927090086297719,0.007244441348631586,0.6618141159926589,0.6091851373175898,0.7447855472564697,2.3415421881308034,0.6552834794856608
21,42,215.3649606704712,7142.318359375,0.0,0.0,0.5035560267964049,0.268012740133862,0.2202489823340609,0.0,0.0,0.0,0.0,0.0,0.0,0.01205451992983548,0.0032397840830068175,0.0,0.0,2.0177191699756145,2.2472094205038466,1.2987805604934692,26.57468396260099,95.69972637406495,0.4300884653302417,0.4186346683924807,0.49186980724334717,5.853855470327009,0.012494788628719562,0.016018528390566906,0.007626770064234734,0.0015266301190439502,0.007425408483291344,0.6622233780873221,0.4630219996759583,0.7462706565856934,2.6645135244247076,0.653203665278852
22,42,215.32637572288513,7144.505859375,0.0,0.0,0.48943997479892043,0.2633779610030389,0.21093424139886002,0.0,0.0,0.0,0.0,0.0,0.0,0.011929055215030362,0.003198716642804432,0.0,0.0,2.0045928324591165,2.2380968224016686,1.2897007465362549,26.79132714366865,98.97698309031028,0.4280968531755656,0.47254973654278065,0.4978170394897461,5.934598304400485,0.012374277443454523,0.015691851881241652,0.007561270613223314,0.0014636965995305897,0.00632819970509919,0.6571031405071986,0.7615633664435183,0.7505863308906555,2.5433992733144932,0.6486310085747391
23,42,215.44248819351196,7143.693359375,0.0,0.0,0.47662327002490346,0.2591739954275378,0.20252760712419782,0.0,0.0,0.0,0.0,0.0,0.0,0.01177243761676683,0.003149229159394496,0.0,0.0,1.9996808159030104,2.229587841434858,1.293034553527832,26.814462342334018,101.83496308618612,0.42724733485971483,0.48977140401012537,0.4959258437156677,6.176826806620912,0.012423433333910836,0.016057867842226677,0.007624116260558367,0.0015385602874563367,0.007320781107095853,0.6481741048849827,0.9399268382646965,0.7482635974884033,2.624142107387969,0.6503293348941952
24,42,215.54331636428833,7142.068359375,0.0,0.0,0.46419702767375176,0.25510350045595065,0.19430068421639515,0.0,0.0,0.0,0.0,0.0,0.0,0.011689280423423367,0.003103562694954934,0.0,0.0,1.9908722736472306,2.2204630351413344,1.2838752269744873,26.454994706135448,97.67413121230064,0.4341806295806475,0.47445439133495093,0.49915415048599243,5.773112636253532,0.012378493052329489,0.015660881535589588,0.007651377934962511,0.0014979738814756662,0.006047608619775961,0.6695405186353598,0.3011089761224745,0.7448852062225342,2.7048849414614455,0.6457633024547249
25,42,215.44477081298828,7141.787109375,0.0,0.0,0.4528333938768226,0.25166985929677743,0.18650899240464874,0.0,0.0,0.0,0.0,0.0,0.0,0.011582777506792161,0.00307176413758698,0.0,0.0,1.992864741868203,2.2286884949008967,1.2868678569793701,26.56689191574095,96.55894310447398,0.4335653201966792,0.4499612657325136,0.49636310338974,5.934598304400485,0.012363896805258298,0.01600043194152554,0.007565752603113651,0.0015141861983518706,0.006914116513238912,0.6523798241170606,0.7856216056351015,0.748370349407196,3.189341945902301,0.6472168047912419
26,42,215.46924018859863,7144.693359375,0.0,0.0,0.44242899222046944,0.24844804147118776,0.17944920638151335,0.0,0.0,0.0,0.0,0.0,0.0,0.011521147041948456,0.00301059837086554,0.0,0.0,1.9878264483332118,2.2270123471194836,1.2762699127197266,26.808397706938408,98.8762368798039,0.4310805276848397,0.48996354268980846,0.5018417835235596,6.1364553895841745,0.012314905789241107,0.015989648507694142,0.007490456569939852,0.0014878807951553103,0.0068244626021896635,0.6653523620309779,0.5495408045976692,0.7524077892303467,2.7048849414614455,0.6418801846448332
27,42,215.41966891288757,7140.693359375,0.0,0.0,0.4328129139433257,0.2455033914229136,0.17288958370400387,0.0,0.0,0.0,0.0,0.0,0.0,0.011425883210289398,0.0029940553879561392,0.0,0.0,1.9848146731418181,2.230034181710955,1.2833812236785889,26.999783541995598,101.2548001162085,0.4308810052151732,0.4742736238916019,0.5019335746765137,6.21719822365765,0.012362929930116475,0.01586827669166229,0.007532851304858923,0.001528334789230549,0.006408865865656022,0.6545155671848902,0.5900461532033392,0.7471493482589722,3.431570448122729,0.6454570374917239
28,42,215.55335569381714,7143.755859375,0.0,0.0,0.424562748016543,0.24305037044262012,0.16718767469294332,0.0,0.0,0.0,0.0,0.0,0.0,0.011364412694527773,0.002960290382334003,0.0,0.0,1.9826088401071238,2.2194089864340705,1.2812221050262451,26.95132000699835,100.82370395823486,0.42682300614502144,0.5141360642698387,0.5013381242752075,6.540169559951554,0.01233989827664082,0.015984043036395817,0.007535587530583143,0.0015463517598156868,0.006918235134549092,0.6487453485815382,0.7340075248609218,0.7450155019760132,3.633427533306419,0.6443788462784141
29,42,215.48926496505737,7145.005859375,0.0,0.0,0.41617540218993615,0.24041669443843847,0.16151660271998988,0.0,0.0,0.0,0.0,0.0,0.0,0.011308380071388667,0.002933725785609614,0.0,0.0,1.980537053490893,2.218295324576377,1.2699272632598877,26.954141744355944,101.1782249893358,0.4286712961520309,0.48841242781428695,0.5010296106338501,6.338312474767864,0.012251052126796187,0.015880853892505757,0.0074610840529203415,0.0015421129630856397,0.006715135367046588,0.6523027927297038,0.6571350217976663,0.7472339868545532,3.633427533306419,0.638694173656404
30,42,215.68264937400818,7142.568359375,0.0,0.0,0.4104279538756162,0.23870543320403334,0.15756195425939712,0.0,0.0,0.0,0.0,0.0,0.0,0.01124839410460606,0.00291217147271287,0.0,0.0,1.9795041430619729,2.2239405117086086,1.2693467140197754,27.15088941847874,101.86348229526565,0.428042374241482,0.4924351946073027,0.5023818016052246,6.782398062171982,0.012308996082636985,0.01585874770651654,0.007405681069940329,0.0015481814864442204,0.006442786052823918,0.6461756336482052,0.7575127936517834,0.7420401573181152,3.714170367379895,0.6383761975448579
31,42,215.64974069595337,7142.880859375,0.0,0.0,0.4051790492196212,0.23733152273264038,0.1537188915283296,0.0,0.0,0.0,0.0,0.0,0.0,0.011233398045429535,0.002895237774917918,0.0,0.0,1.97918409633995,2.223528591155757,1.2707749605178833,26.97412348572429,100.09873126288448,0.43134558390935773,0.47678555464715766,0.5002939105033875,6.459426725878078,0.012320272557132023,0.015949782477085013,0.007503584027290344,0.0015627434349467255,0.006816891812165528,0.6499521494344882,0.5909665116793518,0.7451649904251099,3.633427533306419,0.6391392722725868
32,42,215.62942934036255,7142.724609375,0.0,0.0,0.40097113070115326,0.23618072623080993,0.15066666776341114,0.0,0.0,0.0,0.0,0.0,0.0,0.011231389044125994,0.002892347785255811,0.0,0.0,1.9807771179760398,2.2260106998959617,1.2712819576263428,27.099074356441445,100.9066612405324,0.42883719792036845,0.49747381980740674,0.5015246868133545,6.580540976988292,0.012307960833961443,0.015904997075803222,0.007426755968481302,0.001559253569641228,0.006486530740974836,0.6441680917250903,0.7489846328320012,0.7458921670913696,3.835284618490109,0.639354356797412
33,42,215.71907258033752,7145.318359375,0.0,0.0,0.39676768010693114,0.23471802751128182,0.1480240445150333,0.0,0.0,0.0,0.0,0.0,0.0,0.011150700571178868,0.0028749072455995653,0.0,0.0,1.9770552537414905,2.219736587272662,1.2760117053985596,26.997082748611263,99.94990933151043,0.42851505880640745,0.5080358456131936,0.5027786493301392,6.62091239402503,0.012309601718720501,0.015880915999502553,0.00743813905864954,0.0015633926042576143,0.006467216498148025,0.6438023897732368,0.7421772673892203,0.7430269718170166,3.996770286637061,0.6417249222286046
34,42,215.6294708251953,7143.005859375,0.0,0.0,0.3941848445356938,0.23390928032010366,0.14628625819177338,0.0,0.0,0.0,0.0,0.0,0.0,0.011116100950879558,0.0028732052687265907,0.0,0.0,1.9770293513603951,2.2195787864650516,1.268259048461914,27.106710652427953,100.47318096894006,0.42695191563932366,0.5140307309607165,0.5024610757827759,7.02462656439241,0.012291428700618093,0.015880279332300788,0.00745224766433239,0.0015622685055809776,0.006600189504067738,0.6434800369055174,0.761209825959343,0.745681881904602,4.117884537747274,0.6378556480631232
35,42,215.60453081130981,7144.130859375,0.0,0.0,0.3935368869103123,0.233772022777387,0.1457846679470756,0.0,0.0,0.0,0.0,0.0,0.0,0.011121025866720428,0.0028591710540125863,0.0,0.0,1.978178986974984,2.2236250896175136,1.2706170082092285,27.183835528392684,101.18429903351519,0.42781525879171906,0.5050535278843683,0.5032726526260376,6.782398062171982,0.012297236096877363,0.015859919283089875,0.0073916055262088776,0.0015634059430132997,0.006415687301485599,0.6452374221771342,0.7019045256716763,0.7442834377288818,3.996770286637061,0.6390043068677187
