epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,239.64541292190552,7978.86474609375,0.0,0.0,0.0451284421004794,0.0368791238822197,0.0082493182769315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4379122312021657,4.317030834308389,2.311281204223633,53.784197619716686,328.6921041550642,-0.0728085045618158,0.4675578314203338,0.0278706550598144,47.27492935002019,0.0079378957900026,0.00856112165906,0.0052383341826498,0.000916139236937,0.0030199315615132,0.4598837417366527,0.351770926525128,0.5531489849090576,8.558740411788454,1.158259769203141
2,42,237.854996919632,7976.70849609375,0.0,0.0,0.0289638168349315,0.0240609945173849,0.0049028222937808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1339063613247284,3.779077605298646,2.087823867797852,47.94849408719699,258.6812849512332,0.0470558004269544,0.3887494507424295,0.1285076141357422,33.064190553088416,0.0065682886951026,0.0076660239296013,0.0042527811601758,0.0006285402961705,0.0022091926156159,0.6217026100507127,0.2726953684825234,0.6948279738426208,3.148970528865563,1.0460383244790137
3,42,237.70460677146912,7977.45849609375,0.0,0.0,0.0238704637786227,0.0194155593733919,0.0044549043573278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980541092108636,3.741169195107482,1.9708309173583984,46.15377819480872,251.21684375572215,0.0745214476525711,0.6651409129839149,0.2144339084625244,27.97739200645943,0.005976108332779,0.007724272590808,0.0037693586200475,0.0006382307893206,0.0024069812518071,0.6113038421832221,0.335928699123735,0.7005504369735718,4.9656842955187726,0.987300137989223
4,42,237.5729558467865,7978.20849609375,0.0,0.0,0.0211567616229802,0.01700501668414,0.0041517449689188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8258954265670377,3.374957856683238,1.814499855041504,40.972188379084464,171.5576814285947,0.1704685449070828,0.5366954709025571,0.281837522983551,21.88130803391199,0.0057171600090894,0.0069990083325434,0.0036084153689444,0.0006125803901491,0.0022074786383127,0.6374785304310151,0.3039271343770852,0.7126349210739136,3.875656035526847,0.9090541352052242
5,42,237.5186276435852,7977.86474609375,0.0,0.0,0.0198600595576341,0.0158803893678021,0.0039796701564113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.038666490211235,3.626786761757319,1.9377646446228027,42.65904601088823,164.41665359246275,0.087297258860265,0.6958597281314276,0.2579720020294189,27.57367783609205,0.0050435230529395,0.0063846770773468,0.0030996568966656,0.0005581381303514,0.0021575981299617,0.6801126192643078,0.2585623618416425,0.7429072856903076,2.3819136051675414,0.9704321507597342
6,42,237.4281063079834,7971.45849609375,0.0,0.0,0.019057319707503,0.0152172203349511,0.0038400993317044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056953016327161,3.99207616385743,1.9013649225234983,43.81390764698175,209.99833829797885,0.1875297064063142,0.5351932079029356,0.3001736402511596,20.67016552280985,0.0052417948305842,0.0066387482895772,0.0033344004768878,0.0005785473689463,0.0021442640864351,0.6559803089548804,0.2898517333572684,0.7351285219192505,3.471941865159467,0.9523496615001932
7,42,242.59212136268616,7972.8046875,0.0,0.0,0.018162839218641393,0.014500568565902146,0.003662270653853267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8012632301613407,3.376287891126655,1.7857701778411865,38.845705311624904,154.97997732341773,0.21205592533249407,0.5308840221233665,0.3283703923225403,19.337908760597497,0.004845620633622663,0.006152859033933592,0.003028153907507658,0.0005052692505855921,0.0020445845247016132,0.6966305872967612,0.2700512311715599,0.7739970684051514,2.624142107387969,0.8943991658743471
8,42,240.61896967887878,7972.2109375,0.0,0.0,0.017337175040094382,0.013880856826818255,0.0034563182459541103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583374171327163,3.103322996910172,1.6582121849060059,36.52781124711172,147.4670303885794,0.2335861883290506,0.6066051473231008,0.35472017526626587,17.48082357690755,0.0046401142740851425,0.006125450343285836,0.002846501534804702,0.0004854186412398746,0.0019970455817646935,0.7202687474523382,0.24763288167772865,0.7940368056297302,1.8570851836899476,0.8305293432204053
9,42,240.6671724319458,7971.3046875,0.0,0.0,0.01664027435321842,0.013368428178262292,0.003271846177184173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415711253162565,2.889400077390871,1.5517678260803223,34.09038467593412,132.35981981071527,0.2881292076085814,0.45760370858545685,0.370105504989624,13.48405329027049,0.004622836307374035,0.00606480149928204,0.0028283388819545507,0.00047229151939204555,0.0019973509914375832,0.7171903861882853,0.2650432685017348,0.7957912087440491,2.3819136051675414,0.7772980824811384
10,42,240.75432705879211,7971.2109375,0.0,0.0,0.016108465349774042,0.012995324231256423,0.0031131411259444327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5162409674158175,3.064592904504391,1.6011402606964111,35.15441700311682,147.90000600653204,0.27123528560130983,0.5391956050839048,0.38064026832580566,15.502624142107388,0.004521874223954108,0.006023394274853531,0.00273814401589334,0.00045572403498025655,0.0018988899370030428,0.7271182940378755,0.254804607495801,0.8038519620895386,2.1396851029471136,0.8019392023561522
