epoch,epoch_time_s,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
11,105.7513427734375,-0.0047718919813632965,0.002139059128239751,0.0522599798401834,0.02961587124441699,0.02264410869351455,0.0,0.0,0.0,0.0,0.0,0.0,3.109862200318028,3.1611254937458093,2.101006507873535,46.595575935501444,137.2248535977453,0.3149820777902109,0.3747948310219891,0.3681545853614807,13.49380014587892,0.01885841405212765,0.016393071776241365,0.01508159376680851,0.00236049430151235,0.005892905099486734,0.5372845162274106,0.3002415994656652,0.6064342260360718,5.835156819839534,1.0580440508201718
12,105.76126861572266,-0.0050930483266711235,0.00218787370249629,0.051362700716920916,0.029048294181943636,0.022314406502394565,0.0,0.0,0.0,0.0,0.0,0.0,3.1062161105227766,3.1538863561899544,2.1016392707824707,46.10092432677534,135.0895097658537,0.3239919609348762,0.3701650118015845,0.3702855110168457,12.545587162654998,0.018836042591483405,0.016410494361079428,0.014979026280343533,0.0023385777990605617,0.005906962709463162,0.541398095702012,0.3042120603983737,0.6113501787185669,6.3457330415754925,1.0583091485314071
13,105.74618268013,-0.005387406330555677,0.0022537088952958584,0.050557341339723706,0.02854877276992311,0.02200856843946974,0.0,0.0,0.0,0.0,0.0,0.0,3.048290646560952,3.0731887755342813,2.068596839904785,45.66957155000595,132.87219891513612,0.33032290592930946,0.3738971588536796,0.3842107057571411,12.691466083150985,0.01874395437481902,0.016407483026609878,0.014936244115233421,0.002327985157717061,0.005931232506606226,0.5431715153934832,0.30682704281911666,0.6168807744979858,6.12691466083151,1.0417665420100093
14,105.79297304153442,-0.005654195323586464,0.0023000468499958515,0.049862780991083676,0.02810933932922672,0.021753441615698116,0.0,0.0,0.0,0.0,0.0,0.0,3.026593019516037,3.0655173379536764,2.0562777519226074,44.93419351482955,130.97177408230658,0.3423924058740979,0.3544325785125283,0.39580464363098145,11.37855579868709,0.018716413045507863,0.016416289357384616,0.014894039370119572,0.002314576700348732,0.00602528180838831,0.5472217131321835,0.3074309877258342,0.6208006143569946,6.199854121079504,1.0355858956463635
15,105.76882791519165,-0.005917081609368324,0.0023515187203884125,0.04916402802913947,0.027709232648677102,0.02145479531801216,0.0,0.0,0.0,0.0,0.0,0.0,3.0319302326773396,3.1163096880201198,2.0446553230285645,45.54906884436703,135.23916533697854,0.33885090512832877,0.37689630021745557,0.39554548263549805,11.670313639679067,0.01856775395903345,0.016014177943446128,0.014732697047293186,0.002274942729020755,0.005751829929870089,0.5501942421988272,0.3053804306518336,0.6200752854347229,6.418672501823488,1.0296940100379288
16,105.75542902946472,-0.0061857630498707294,0.0023933500051498413,0.04849091338390164,0.02728104051039622,0.021209872811055217,0.0,0.0,0.0,0.0,0.0,0.0,3.0182197451928428,3.0711287506157143,2.0353951454162598,44.57043293120515,130.2219525710728,0.3467763501914377,0.36505635634733963,0.4041866064071655,11.086797957695113,0.01858405156896934,0.015945659994500663,0.014815015718340874,0.002262931199821232,0.005842425410828487,0.5531723490168281,0.3083539340830508,0.6321486234664917,6.3457330415754925,1.0251050805673003
17,105.76821231842041,-0.006449311040341854,0.0024438274558633566,0.04793101983584746,0.026936698829858365,0.02099432108744588,0.0,0.0,0.0,0.0,0.0,0.0,2.9441698020083638,2.925824604566228,2.0245110988616943,43.71749904321508,125.78392127286384,0.34873570781133195,0.3590827685600678,0.40819746255874634,10.86797957695113,0.018463037320141654,0.016087717099472515,0.014528068713843822,0.002252203830693859,0.006031299700040099,0.5563559869099151,0.30863900615416473,0.6340523958206177,6.418672501823488,1.019519583787769
18,105.77461266517639,-0.0067319441586732864,0.0024944464676082134,0.04737166459767186,0.026614312174846756,0.020757352363090127,0.0,0.0,0.0,0.0,0.0,0.0,2.9368056701611724,2.957803407512243,1.9833769798278809,43.617711764098,126.91982916229756,0.35632192105989574,0.3654901552712983,0.41532713174819946,10.649161196207148,0.018345571158472164,0.015728646851691244,0.01443826500326395,0.002225564056460249,0.0058146690604967775,0.5591575103376487,0.31123517777770693,0.6379283666610718,6.710430342815463,0.9989076224155724
19,105.77137994766235,-0.006995046511292458,0.0025487199891358614,0.04689121579767664,0.02631905522338677,0.02057216053356148,0.0,0.0,0.0,0.0,0.0,0.0,2.9454577665784165,3.0038905587742417,1.9791702032089233,44.20855922751634,130.67562484650998,0.35420604472956807,0.3787646823124209,0.4176916480064392,11.086797957695113,0.018288521780421854,0.015511272421070862,0.014381544664502144,0.0022121264890341444,0.005601579883209857,0.5588625304721552,0.30821551305690237,0.6366536021232605,6.491611962071481,0.9967758739367127
20,105.73313498497009,-0.007213354576379061,0.002595043508335948,0.04639881237820008,0.026002581315468072,0.020396231084453816,0.0,0.0,0.0,0.0,0.0,0.0,2.9384791505360672,2.976583040233467,1.9952664375305176,43.46049276544671,128.88239649594442,0.3590711363904412,0.37478054252238047,0.42295271158218384,10.430342815463165,0.01827810725520204,0.015516115742555984,0.014495279639959335,0.002193624198068301,0.005568547087214635,0.5614772259015223,0.3101965364228711,0.6442163586616516,6.3457330415754925,1.0048808585852385
21,105.78568243980408,-0.007405959069728851,0.0026281699538230896,0.04584883145835935,0.02568524502999755,0.02016358645008361,0.0,0.0,0.0,0.0,0.0,0.0,2.93681348784182,2.98162264015636,1.978652834892273,43.66066108360604,128.71317509004444,0.35599232511221274,0.3797470661164742,0.4229707717895508,11.305616338439094,0.018194192536630384,0.015520319688854175,0.014284489676356316,0.0021830680867275967,0.005669206625321011,0.5641291061515447,0.3104567304845298,0.6457254886627197,6.3457330415754925,0.9964686622843146
22,105.74969673156738,-0.007618346251547337,0.0026757356245070696,0.04546944541807772,0.025461013371847113,0.020008432035369707,0.0,0.0,0.0,0.0,0.0,0.0,2.9229187525531657,2.9535807259976856,1.9787622690200806,42.786233817383426,125.87145856245472,0.36800857550205757,0.36655998913269433,0.43353116512298584,10.430342815463165,0.018086361629432605,0.015277517472981585,0.01432188879698515,0.002169815351604394,0.005447860443762333,0.5660243941692433,0.3070982332559443,0.6477307081222534,6.0539752005835155,0.9965420789085329
23,105.72255635261536,-0.007838692516088486,0.002718244446441531,0.04501441353524739,0.025186028641053956,0.01982838486161072,0.0,0.0,0.0,0.0,0.0,0.0,2.8909674957557634,2.9138766406226977,1.9747314453125,42.91691341865903,127.99588648527207,0.3637756440084751,0.3753779314085497,0.42913925647735596,10.649161196207148,0.018107201492656388,0.015322230402626886,0.014304742217063904,0.0021628253173045357,0.005576973561593872,0.5670548621361313,0.3096903436977926,0.6500784158706665,5.908096280087528,0.994518093764782
24,105.74032330513,-0.008026347495615482,0.002765238517895341,0.04463069628565722,0.02494682815827364,0.01968386817354242,0.0,0.0,0.0,0.0,0.0,0.0,2.894526354756606,2.8934182702194566,1.9929617643356323,42.21575848005758,122.24890257076329,0.364567375113545,0.3804110261679819,0.43416714668273926,11.013858497447119,0.018075256591019467,0.015214677900733366,0.014321492984890938,0.0021484393168730207,0.005374562079737899,0.5674799868523162,0.3112031634565362,0.6511330604553223,6.199854121079504,1.0036416286602616
25,105.73384547233582,-0.008199834264814854,0.0028111967258155346,0.04420450097357219,0.02468724751915598,0.019517253370244198,0.0,0.0,0.0,0.0,0.0,0.0,2.9003111213597825,2.9613622723112054,1.9917126893997192,42.715287882296664,126.8132872905572,0.36790297072269373,0.3804050083689382,0.4387679100036621,11.013858497447119,0.01804528116516193,0.01532418606123595,0.014183013699948788,0.0021522608066648326,0.005531025878283625,0.5691092376027291,0.3125819086670919,0.6547027826309204,6.199854121079504,1.002947851549834
26,105.74222564697266,-0.008394286967813969,0.002873115474358201,0.04380947746792618,0.024429101073359608,0.019380376419003607,0.0,0.0,0.0,0.0,0.0,0.0,2.890670645903228,2.954000586234907,1.9596413373947144,42.83053883043934,127.24168541770923,0.36896912309047,0.3860281884999263,0.44715648889541626,10.576221735959153,0.018035291525213295,0.015247131968279988,0.014291554689407349,0.002144714198563589,0.005496033973060776,0.5704496573306278,0.3124770532569319,0.6568575501441956,5.835156819839534,0.9869664460420609
27,105.78976464271545,-0.008577108383178711,0.0029425229877233505,0.04337988469108896,0.024221939108071106,0.019157945493415388,0.0,0.0,0.0,0.0,0.0,0.0,2.9306610735727,3.0019506885964424,1.9687652587890625,42.43811065497802,125.58511266786901,0.3711242325370282,0.38096307732305673,0.44597285985946655,10.86797957695113,0.01795330738535329,0.015339403476541941,0.014091904275119305,0.0021530060561560775,0.005537707649184293,0.5706778262584945,0.31338877874859355,0.6557449102401733,5.981035740335521,0.9914285815320909
28,105.74172353744507,-0.008742466568946838,0.0029926032293587923,0.04307491670066692,0.024008634198815413,0.019066282567016934,0.0,0.0,0.0,0.0,0.0,0.0,2.918144147296964,3.0075353247926784,1.9788830280303955,42.49934968194448,126.28091484420763,0.37185554957407224,0.38592765589331535,0.44592511653900146,11.013858497447119,0.018000416304640346,0.015274116877755442,0.014352237805724144,0.00213361287227928,0.005504421521826546,0.5721909835076001,0.3135397218207402,0.6564605832099915,5.762217359591539,0.9966176329180598
29,105.7499029636383,-0.008924596011638641,0.0030427221208810806,0.04268925008703425,0.023791900599706626,0.01889734953348647,0.0,0.0,0.0,0.0,0.0,0.0,2.880093699988225,2.946203240404329,1.964616298675537,41.94264074793475,124.60199395323686,0.3781854180329738,0.3773905000903662,0.44766008853912354,10.13858497447119,0.01787803477815194,0.014987189983314721,0.01428455300629139,0.0021070626104765715,0.005288313909482611,0.5742335619063903,0.3120990542261057,0.6604576110839844,5.908096280087528,0.9894504258409142
30,105.78382754325867,-0.009089506231248379,0.003086616052314639,0.04236050383472929,0.0236271948556337,0.018733309000817402,0.0,0.0,0.0,0.0,0.0,0.0,2.917503956447197,3.006211495806624,2.004375457763672,42.617960049328545,129.45767477005808,0.36483096976422813,0.40842453665631756,0.4445784091949463,11.305616338439094,0.018070410050497268,0.014971639261673553,0.014557803981006145,0.002102576076456827,0.005243736827886571,0.5734895463410649,0.31384816998340126,0.6558781862258911,5.835156819839534,1.009466630872339
31,105.71931958198547,-0.009266432374715805,0.003157414263114333,0.04200424260457125,0.02339815402691288,0.018606088520638622,0.0,0.0,0.0,0.0,0.0,0.0,2.9099248684317764,3.0161940631260937,1.9847038984298706,42.77305318302604,130.57701954227187,0.3659458443424634,0.4069019846101186,0.45095860958099365,11.816192560175056,0.017924790098168837,0.015262043937622424,0.0141938216984272,0.002111695848209725,0.005496038144278245,0.5752487946478317,0.31464285020940075,0.6593654155731201,5.762217359591539,0.9994488600641489
32,105.74649310112,-0.009424123913049698,0.003219897160306573,0.041608852608558386,0.023155147693073783,0.018453704880186664,0.0,0.0,0.0,0.0,0.0,0.0,2.8847434980690174,2.96572934509648,1.9384665489196777,41.95662759403399,125.69717697679215,0.3688164055999572,0.40589863027541545,0.4498239755630493,11.37855579868709,0.017954371636139024,0.015173582603487714,0.014266693964600563,0.0021073495415130164,0.005411469607600898,0.5744416072888586,0.3181070862657291,0.6633380651473999,5.470459518599562,0.9763666214421391
33,105.74384617805481,-0.009578573517501354,0.003290344960987568,0.04132906631525856,0.02299423414790248,0.018334832189077888,0.0,0.0,0.0,0.0,0.0,0.0,2.8918866425709164,2.9840655708263917,1.9721225500106812,42.34402519705305,128.19867264457258,0.3659983766418056,0.41460595839888276,0.45159274339675903,12.399708242159008,0.01796639928516791,0.015253232237198416,0.014085497707128525,0.0021085438558755367,0.005408299554016022,0.5746356844467285,0.3201048195280497,0.6638500094413757,5.762217359591539,0.9931040238589048
34,105.81661796569824,-0.00971947330981493,0.0033719115890562534,0.04102177637745966,0.022799700862421238,0.018222075550336357,0.0,0.0,0.0,0.0,0.0,0.0,2.9197441328189218,3.069622283001204,1.9671272039413452,43.20697647053613,135.46304246690792,0.3610417729394441,0.4247682092172346,0.45025312900543213,12.035010940919037,0.01789177143679664,0.014815774447097134,0.014111499302089214,0.0020889124562707886,0.0050714202175592745,0.5753991943393459,0.3191984494795782,0.6648642420768738,5.908096280087528,0.9906193516217172
35,105.7308201789856,-0.009912467561662197,0.0034505464136600494,0.0406786344684769,0.022634428781905257,0.018044205681141193,0.0,0.0,0.0,0.0,0.0,0.0,2.8555545181492485,2.937346728040806,1.9292776584625244,41.73544298882449,128.1925750908985,0.37651715436875605,0.3968773692186329,0.45732325315475464,11.159737417943107,0.017826776538620942,0.015013033583150516,0.014057919383049011,0.0020926573994614708,0.005278553685601429,0.5757846030155992,0.3205867339399783,0.663884162902832,5.689277899343545,0.9716677889227867
36,105.76899480819702,-0.010049822740256786,0.003508287249132991,0.04044974176077384,0.022486746946550666,0.01796299473005116,0.0,0.0,0.0,0.0,0.0,0.0,2.867630170252008,2.982753659386979,1.929805040359497,41.876345545914155,128.6533375085708,0.3773601626410787,0.39860180446705595,0.45751112699508667,11.232676878191102,0.01788084634649686,0.015086725106790698,0.014181070029735565,0.0020952599227159604,0.005433265244829213,0.5750699976688749,0.32741178526859216,0.6664879322052002,5.981035740335521,0.9719930551946163
37,105.73190689086914,-0.010211564600467682,0.0035985514987260103,0.04016222072216755,0.022344500152258414,0.017817720730107484,0.0,0.0,0.0,0.0,0.0,0.0,2.838566195032268,2.9259920422242653,1.9269726276397705,41.77209432917239,127.66529430853645,0.3723867191701454,0.3992867645697606,0.4503940939903259,11.597374179431071,0.017867222894068037,0.015140997837720016,0.014252065680921078,0.002088979182254435,0.0053324877794747195,0.5759317956642023,0.3217989381234072,0.6673284769058228,5.908096280087528,0.9706123466603458
38,105.7628185749054,-0.010350333526730537,0.0036845507565885782,0.03984770830449141,0.02216111013866722,0.017686598152248052,0.0,0.0,0.0,0.0,0.0,0.0,2.827942321176167,2.923630917355369,1.9089128971099854,42.435159806466444,130.16382025220346,0.36598550929891027,0.4160678280954687,0.45432615280151367,12.107950401167031,0.017869028405107717,0.014906412167074144,0.014163332059979439,0.0020883577532819276,0.005200447865285382,0.5744157571326547,0.3273211008844649,0.6682251691818237,5.689277899343545,0.9615381145849824
39,105.79979157447815,-0.010543682612478733,0.00380346761085093,0.039668149464158205,0.022041110978964117,0.017627038485194087,0.0,0.0,0.0,0.0,0.0,0.0,2.850229821050367,2.9513905959774656,1.9177554845809937,41.78718760239,130.39769617703857,0.37105160008200233,0.41613398384803013,0.4538775682449341,11.816192560175056,0.017793093332484158,0.01465857515705209,0.014063914306461811,0.0020777415190571134,0.005062780902252245,0.5752717173942938,0.3279088119762935,0.6711963415145874,5.835156819839534,0.9659096994437277
40,105.74108529090881,-0.010669478215277195,0.003942281007766724,0.03934543721551624,0.021864701953035054,0.01748073531678571,0.0,0.0,0.0,0.0,0.0,0.0,2.8261397813116,2.928796207893851,1.8968578577041626,41.73793316154824,128.95643246685674,0.37557338168375864,0.40562569302356516,0.4572629928588867,11.74325309992706,0.01771209634360562,0.014751070342256757,0.014002678915858269,0.0020647238055816453,0.005003400753761436,0.5771545753437267,0.3267235190117416,0.670276403427124,5.908096280087528,0.9554302683100104
41,105.8017258644104,-0.01079412642866373,0.00404267618432641,0.039093189332471294,0.02173301872441616,0.01736017062977695,0.0,0.0,0.0,0.0,0.0,0.0,2.8296186657803153,2.954459218638145,1.9141427278518677,41.95396124910805,130.71141761645396,0.37377788718819704,0.41135670774672545,0.456676185131073,11.159737417943107,0.017754572377856725,0.014491235135681362,0.014076939783990383,0.002057793596710879,0.004870122804660781,0.5768781053941673,0.3278313759988468,0.6701598763465881,6.0539752005835155,0.964109833817929
42,105.793705701828,-0.010960273444652557,0.0041623967699706554,0.038842319643923214,0.02154396887618842,0.0172983507785957,0.0,0.0,0.0,0.0,0.0,0.0,2.8258402280449695,2.9404247928340603,1.9123663902282715,41.90181946554673,131.6638053914678,0.3753405789838578,0.4144457033010572,0.45342445373535156,11.597374179431071,0.017824250770230757,0.014948173004157796,0.014079528860747814,0.0020681667624481742,0.005142119209476731,0.5759756638567262,0.33191760226563477,0.6692456007003784,5.908096280087528,0.9632229595445096
43,105.73111820220947,-0.011100123636424541,0.004306219518184662,0.03863133107238712,0.02146181978459087,0.017169511266074446,0.0,0.0,0.0,0.0,0.0,0.0,2.8160663957168897,2.9560897398245682,1.883788824081421,42.396558552764404,133.70512420249085,0.3733371658798207,0.42285175998563423,0.45981425046920776,11.74325309992706,0.017829563063745984,0.014860829997276585,0.014156436547636986,0.0020734552025818433,0.005037709965689928,0.5779208600912366,0.3257934266292338,0.6699455976486206,5.908096280087528,0.9489726303145289
44,105.73087000846863,-0.011231757700443268,0.00439037661999464,0.03832762904530364,0.021298002343049204,0.01702962670768489,0.0,0.0,0.0,0.0,0.0,0.0,2.8228863413689522,2.959584653125571,1.9245818853378296,42.1939947128141,134.63698331166816,0.37059791617633475,0.429123114251563,0.45563775300979614,11.086797957695113,0.01779207714955084,0.014711978223190092,0.014095719903707504,0.002058767316720383,0.0049820477473026085,0.5789411790522235,0.3278575911076165,0.6696956157684326,5.835156819839534,0.9693388026207685
45,105.7960216999054,-0.011380033567547798,0.004515107721090317,0.03814661117276019,0.021177199943420145,0.016969411278214122,0.0,0.0,0.0,0.0,0.0,0.0,2.794142049737954,2.8997948683125823,1.8960535526275635,41.367902645839884,130.89240034705657,0.38116030180915095,0.4065009550709812,0.4569272994995117,10.795040116703136,0.017851053765464784,0.014863480217011412,0.01425902359187603,0.0020696373946363688,0.005137935785396214,0.5766803628767084,0.335804989660764,0.672400176525116,6.0539752005835155,0.9551562881097198
46,105.73567461967468,-0.011483464390039444,0.004640150349587202,0.037908542211610094,0.021045059905151237,0.016863482301028406,0.0,0.0,0.0,0.0,0.0,0.0,2.8037469680404072,2.9068231343330986,1.9304319620132446,42.04733160582665,133.2780279397129,0.3664806998184699,0.4330274284938392,0.46204423904418945,12.035010940919037,0.017803392249732167,0.014876580167954137,0.01409638300538063,0.0020699354673238877,0.005123380749300462,0.5775307076504246,0.3335146334349696,0.671025812625885,5.835156819839534,0.9722641725093126
47,105.72508525848389,-0.011629284359514713,0.0047546266578137875,0.03774935953080133,0.020960238553127463,0.01678912091793889,0.0,0.0,0.0,0.0,0.0,0.0,2.780156829196723,2.8566446475125695,1.8937480449676514,41.319937181013024,127.589823846304,0.3756272724994684,0.4077362558263325,0.46165430545806885,11.74325309992706,0.017823863084452468,0.015081608637595998,0.014183562248945236,0.0020690471101682457,0.005325020717107509,0.5773898579185675,0.3400197010299226,0.6734203100204468,6.272793581327499,0.9539658036082983
48,105.7888879776001,-0.011748543940484524,0.00491972453892231,0.037472702899497036,0.02081178824631796,0.0166609147074836,0.0,0.0,0.0,0.0,0.0,0.0,2.814085343305122,2.942994709532952,1.9139145612716675,42.144125302820136,132.71044540431208,0.3679704425284499,0.4357610439375587,0.46334928274154663,12.180889861415025,0.01777679094098635,0.014910424516034112,0.013960410840809345,0.00206648091316735,0.005223678825552427,0.5782524153405433,0.3331512798107398,0.673149585723877,6.12691466083151,0.9639374860562384
49,105.74235796928406,-0.011890328489243984,0.005036565009504557,0.03727299094460796,0.020693156623849022,0.016579834345195974,0.0,0.0,0.0,0.0,0.0,0.0,2.8067512962882923,2.9359327006161107,1.9104418754577637,42.095506606123564,133.99932299903398,0.3732277730100786,0.4297684026654843,0.46662795543670654,11.962071480671042,0.017694968607172745,0.014556050304771376,0.014087041839957237,0.0020398967264971418,0.004768251848952651,0.5800183801038868,0.32926606896007227,0.6754955649375916,6.272793581327499,0.9622644586488605
50,105.72260642051697,-0.012006591074168682,0.005172175820916891,0.037099750864566586,0.020628715482467117,0.016471035382099472,0.0,0.0,0.0,0.0,0.0,0.0,2.822754017796767,2.979772483142227,1.8880975246429443,42.21499289033689,136.65602847170985,0.3718543463949736,0.4328865308359926,0.46439898014068604,11.889132020423048,0.017789258187177186,0.015130136815166484,0.014189235866069794,0.0020642877687630794,0.005328338620404357,0.5790005141066252,0.33628502381426156,0.6773555278778076,6.272793581327499,0.9511433802545071
51,105.80067348480225,-0.012112193740904331,0.005317944101989269,0.036847353910174734,0.02048661805005098,0.01636073584111717,0.0,0.0,0.0,0.0,0.0,0.0,2.8097348568280363,2.9901680902296226,1.8929377794265747,42.41394136811218,138.48688893199096,0.3735951941262015,0.4384366506564112,0.4648006558418274,11.74325309992706,0.01772988929107064,0.015267040950898673,0.014012733474373817,0.0020658447937087097,0.005454476424393413,0.5793770582983739,0.3361930667161211,0.677674412727356,6.3457330415754925,0.9534752564504743
52,105.77819895744324,-0.01221736241132021,0.00543638551607728,0.03672622106209093,0.020385265260739333,0.016340955785060243,0.0,0.0,0.0,0.0,0.0,0.0,2.808138223670635,2.9722941122544864,1.9140405654907227,42.166845999834045,138.7218079121998,0.37423920344471673,0.43896157029866173,0.4674527645111084,11.305616338439094,0.017814461862903433,0.015196765115670606,0.014077654108405113,0.0020687798729728426,0.0053669343436647,0.5769888084792117,0.33864650297109194,0.6759004592895508,6.418672501823488,0.9640591097995639
53,105.72248840332031,-0.01232674065977335,0.005585596896708012,0.03653792174581884,0.020333653302325626,0.016204268573824065,0.0,0.0,0.0,0.0,0.0,0.0,2.805904419719086,2.944335968902026,1.8858636617660522,41.89530415471676,133.4905543888987,0.37563695010262454,0.43422445674558213,0.468849778175354,10.86797957695113,0.01770181859997804,0.01478231264550395,0.014170913025736809,0.00204142049136316,0.004957062401771027,0.5813283600744585,0.3329596866335614,0.681380033493042,6.3457330415754925,0.9500172873958945
54,105.7698929309845,-0.012432270683348179,0.005715918727219105,0.036312196186523746,0.02016511650174943,0.016147079766231098,0.0,0.0,0.0,0.0,0.0,0.0,2.8039067693212276,2.977564423451001,1.8877346515655518,42.05469289662372,139.13798620611027,0.3776619142637385,0.4336510445390949,0.46977144479751587,11.305616338439094,0.017868431157272522,0.015174557454898081,0.014208531007170677,0.0020482376464041854,0.005158136887000004,0.5805175426578452,0.33489840867222187,0.6790386438369751,6.418672501823488,0.9509715912863612
