epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_scalar,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,191.46566009521484,7141.3330078125,0.0,0.0,1.2391257144447065,0.5843138516968132,0.6399922330664773,0.0,0.0,0.0,0.0,0.0,0.0,0.014819629696540089,0.0,0.0,0.0,2.721754313417188,2.778599053648984,1.8712878227233887,38.0348270038208,131.486240112657,0.22741432167779713,0.30456938707843517,0.2615862488746643,14.785992217898833,0.013574906868757048,0.012902986105592373,0.009725870564579964,0.0012302951641697485,0.0031822125438725193,0.5639290501429207,0.26060724908061034,0.6127561330795288,2.896670990056204,0.9405068466439843
2,42,189.52581787109375,7144.2080078125,0.0,0.0,0.9712105531977792,0.47421815043840654,0.4865149644195524,0.0,0.0,0.0,0.0,0.0,0.0,0.010477438709961298,0.0,0.0,0.0,2.5234625483623483,2.622290485388906,1.7204736471176147,35.10538561750241,117.88297724729921,0.279030244766867,0.37559351197851853,0.32329249382019043,10.505836575875486,0.012651823293252608,0.012034213938843276,0.009036237373948097,0.001160234087441552,0.003079600144199376,0.5869898939874849,0.2609851774170011,0.6401851177215576,3.4154777345438823,0.8647549422457814
3,42,189.6311285495758,7144.8017578125,0.0,0.0,0.8858938816266182,0.4247639445158152,0.4516442431343926,0.0,0.0,0.0,0.0,0.0,0.0,0.009485694029742581,0.0,0.0,0.0,2.4934200360095455,2.6641693797562187,1.6633110046386719,33.5965447811256,109.78965651940281,0.33366314719571627,0.31234621216157094,0.36815690994262695,6.48508430609598,0.012350935151269421,0.012142325340820935,0.008877268061041832,0.0011116270856949362,0.003335213358282604,0.600484728787402,0.2603860106120168,0.6475132703781128,2.810203199308258,0.8360941363498569
4,42,189.67097449302673,7142.2392578125,0.0,0.0,0.8315901675794879,0.395372139592456,0.42741746443968553,0.0,0.0,0.0,0.0,0.0,0.0,0.008800565385315408,0.0,0.0,0.0,2.401277619383833,2.5556635558286036,1.6059879064559937,32.252540537092145,108.11090571061892,0.35279831363687875,0.30374196021057653,0.3854089379310608,5.879809770860354,0.012657040700675188,0.01231724477434815,0.009028897620737553,0.0010854167317125706,0.0031760624972915034,0.616334124091792,0.2322668151752016,0.6588017344474792,1.8158236057068744,0.8075084020383656
5,42,189.6032910346985,7141.6142578125,0.0,0.0,0.7973702146456791,0.3791386483062027,0.4099426496742118,0.0,0.0,0.0,0.0,0.0,0.0,0.008288917975086305,0.0,0.0,0.0,2.340083066765436,2.50006495484122,1.552798867225647,30.895200340435636,104.2843121540198,0.36842575165496677,0.33557572519688744,0.40058469772338867,5.188067444876784,0.011844672903783339,0.011737573050355672,0.008408129215240479,0.0010751116341536134,0.0032716696657339407,0.6144747801327983,0.25725655610682346,0.6670352220535278,2.810203199308258,0.7806034982204437
6,42,189.6918647289276,7141.2705078125,0.0,0.0,0.7700935806983557,0.36425953056567756,0.39778002001281476,0.0,0.0,0.0,0.0,0.0,0.0,0.008054031297548586,0.0,0.0,0.0,2.30786606357294,2.493710106816674,1.5168588161468506,30.91338915273328,109.37532053999855,0.37593035480443193,0.37382100338510355,0.41741424798965454,5.14483354950281,0.01186561328376564,0.011657697452295838,0.008560191839933395,0.0010391845275747101,0.0032709526391503296,0.6272589544738674,0.254286040564553,0.6788649559020996,2.291396454820579,0.762709503993392
7,42,189.55707168579102,7143.6455078125,0.0,0.0,0.7317058764971219,0.3469530630315471,0.3770291854937871,0.0,0.0,0.0,0.0,0.0,0.0,0.007723628113078128,0.0,0.0,0.0,2.2638048722219066,2.4490181390272765,1.488842248916626,30.73091178847629,111.44813151760466,0.3790626517117307,0.3950950631843234,0.42654842138290405,5.750108084738435,0.011531170014463328,0.01136085608482066,0.00817175954580307,0.0010048524069238888,0.0030767286072248623,0.6396772646563835,0.25052621994111307,0.6921744346618652,1.9887591872027668,0.7485070042312145
8,42,189.66036438941956,7142.4892578125,0.0,0.0,0.6899974315594404,0.33037746816109387,0.3522562937604056,0.0,0.0,0.0,0.0,0.0,0.0,0.007363669519734561,0.0,0.0,0.0,2.2408502145899463,2.472425586454958,1.4711425304412842,30.621966401971086,120.11472521058617,0.3994408934290565,0.38085088824867186,0.44450855255126953,4.798962386511025,0.011463789507820985,0.011379413864730428,0.008115035481750965,0.0009816350824650081,0.002928559490708856,0.6460375660330612,0.24603432911883566,0.6997764706611633,2.03199308257674,0.7396287829615176
9,42,189.51282405853271,7138.7392578125,0.0,0.0,0.6468801918702248,0.3134509459010556,0.3263679201786335,0.0,0.0,0.0,0.0,0.0,0.0,0.007061325002891513,0.0,0.0,0.0,2.197083554582141,2.432434583122208,1.4418227672576904,29.70884176957394,115.0342569529628,0.41191144887369224,0.36967590503536774,0.45947277545928955,4.798962386511025,0.01104824948489738,0.011226828694520522,0.007757705636322498,0.0009536384609741179,0.0030702444030449878,0.6568470091155943,0.25817551290469176,0.712185263633728,2.03199308257674,0.7247902364470065
10,42,189.5001561641693,7142.5830078125,0.0,0.0,0.614751764291372,0.30202274579777677,0.3058097391556471,0.0,0.0,0.0,0.0,0.0,0.0,0.006919277736789777,0.0,0.0,0.0,2.175373609817574,2.420280770454943,1.440023422241211,29.300230447570137,113.03532777276897,0.41443999863474906,0.3859100700231784,0.46202588081359863,4.626026805015132,0.010862621301873694,0.011090817326072337,0.007661523763090372,0.0009421757794075239,0.00310289669221775,0.6577787103974556,0.31962808281640587,0.7198522686958313,2.03199308257674,0.7238424730021507
