epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,240.64188933372495,7978.87255859375,0.0,0.0,1.078869266468182,0.584272018269869,0.4945972486736291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6477451622711707,2.727646212425502,1.806271314620972,36.16485427890749,128.0353897162668,0.2090496502915938,0.3286306834974493,0.2375593185424804,13.807024626564392,0.0078819261499095,0.0091478662465533,0.0050247246399521,0.0007389732162387,0.002581530204102,0.6076137533484325,0.1986839176424629,0.633841872215271,0.6055712555510698,0.905648019630462
2,42,238.6274492740631,7976.71630859375,0.0,0.0,0.8890550040552301,0.4776850159278517,0.4113699891730739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45128086950069,2.566337793132454,1.6605679988861084,32.96698676655107,113.7932233955638,0.2779951780661489,0.3470482766413602,0.3142435550689697,10.21396851029471,0.007135485995379,0.0089421761666328,0.0042858617380261,0.0006829789250644,0.0029206442742091,0.6549587418198537,0.2015777815996334,0.6890291571617126,0.4844570044408559,0.8324269303120673
3,42,238.6962251663208,7977.46630859375,0.0,0.0,0.8111381597305979,0.4275899675379149,0.3835481926679991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350617016287017,2.509407510208175,1.5763593912124634,30.82726538277102,101.3010677460519,0.3051214385860429,0.4103460521992066,0.3593401312828064,9.406540169559952,0.0061207172185337,0.0077327630483364,0.0038226097822189,0.0005676099365427,0.0025706568556005,0.6975639668211708,0.1988026218516264,0.7449709177017212,0.5248284214775939,0.7900910004973412
4,42,238.6150779724121,7978.96630859375,0.0,0.0,0.7617355015669524,0.3988815334044765,0.3628539679723493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3042554324992874,2.465583151970833,1.5362834930419922,30.72822983931861,109.51562247308388,0.337561886037219,0.3468666452841586,0.3713901042938232,6.499798142914816,0.0064427385099492,0.0082524295542479,0.0039394940249621,0.0006210317805688,0.0025480134206264,0.6983005135926595,0.1864929130216115,0.7373834848403931,0.4844570044408559,0.7701114935334772
5,42,238.61935424804688,7978.46630859375,0.0,0.0,0.7287809457600212,0.3824438971528216,0.3463370493201738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2885276400399546,2.467586287879881,1.5203828811645508,29.956782215958796,107.58560378528036,0.3470811498323948,0.3415099833770443,0.3790121674537658,6.136455389584175,0.0059717731631243,0.0077686551075083,0.003584221471101,0.0005895331418422,0.0026938733716539,0.709269297305836,0.1863752360606171,0.7524124979972839,0.4037141703673799,0.7619835513178259
6,42,238.45829343795776,7979.46630859375,0.0,0.0,0.7037382816013537,0.3685954566064633,0.3351428268010917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.265091837630079,2.4506401063526986,1.5108613967895508,29.4951626835688,105.80713571905191,0.3609739329047775,0.346777532975166,0.3951102495193481,5.692369802180056,0.005641021793715,0.0076096297857072,0.0032934679184108,0.0005662651014337,0.0030411383705916,0.7214269579106586,0.1946112971380909,0.7674514055252075,0.7266855066612838,0.7570774323539808
7,42,243.9612853527069,7972.8125,0.0,0.0,0.6708848340469494,0.35206000925156106,0.31882482548459673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1950323788646937,2.380562994446899,1.458056926727295,28.998177863212494,103.3701341736282,0.3647258582979525,0.47609321903562807,0.4133559465408325,5.813484053290271,0.005845488997984053,0.007677670261069267,0.0035693000536412,0.0005638370036073018,0.0026040086575725694,0.7245229415273685,0.19077362260784392,0.7678018808364868,0.5248284214775939,0.7308131133904681
8,42,241.82364058494568,7972.21875,0.0,0.0,0.6331078644479481,0.33454608750875675,0.2985617759647932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.146348486727026,2.331325602090475,1.3980796337127686,28.337792578471305,106.23200943881332,0.3819072044179668,0.40689763051235067,0.4339226484298706,6.21719822365765,0.00544859004836571,0.007289870712788201,0.003289207350462675,0.0004974862536470955,0.0026468485911174122,0.7391823947934985,0.1976942478693469,0.7899637818336487,0.5248284214775939,0.7006844205316156
9,42,241.92251563072205,7971.3125,0.0,0.0,0.5997860574265986,0.32042875707719887,0.27935730049199464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1179508991903435,2.32076011083742,1.4000680446624756,27.27512599793913,102.75109364478563,0.39700662858745095,0.4541544472535019,0.4434378743171692,4.925312878482035,0.0052628431957639984,0.007187396747593157,0.003132172394543886,0.0004856996227788029,0.002239049642474917,0.7491476477804712,0.19271399890721871,0.7982580065727234,0.6863140896245459,0.7016001085285097
10,42,241.98966574668884,7971.21875,0.0,0.0,0.5728812304695258,0.3099026135042714,0.26297861632357755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0976244558647523,2.31049222960709,1.3763140439987183,27.377671936767058,107.60000497251673,0.3976864058210044,0.42859312663549787,0.44534021615982056,5.248284214775938,0.005321549446898625,0.007299859911732665,0.0030742015223950148,0.00048244644595267424,0.0023547237124339347,0.7501598803276105,0.21760388572014278,0.7987194061279297,0.5651998385143319,0.6896941227605566
