epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,228.82539439201355,7778.45751953125,0.0,0.0,0.0516166561706499,0.0358153415258611,0.015801314690835,0.0,0.0,0.0,0.0,0.0,0.0,3.387254974596145,4.244740692920791,2.2904834747314453,53.3507413662185,329.5221030037752,-0.0681414704290089,0.4648689034686022,0.0280495285987854,47.47678643520388,0.0221635836296326,0.0230067721550598,0.0148183228448033,0.0034294412606944,0.011006461209194,0.2817176799645191,0.4324610938718877,0.4041469097137451,17.157852240613646,1.1526508987881243
2,42,226.982892036438,7778.27001953125,0.0,0.0,0.0351286440689645,0.0241709072974642,0.0109577368130904,0.0,0.0,0.0,0.0,0.0,0.0,3.326814572107638,4.380658102027142,2.2084298133850098,52.31850203620812,383.39656529524245,0.0164015052970205,0.4969560692073537,0.1406339406967163,34.03310456197012,0.0172313924054575,0.0192050217330891,0.0112454025074839,0.0025785140178671,0.0081268294220732,0.4587006441132888,0.3349289669435622,0.549635648727417,7.670569236980218,1.1098376079462469
3,42,226.7080121040344,7779.05126953125,0.0,0.0,0.0297639099598834,0.019690105985654,0.0100738039712586,0.0,0.0,0.0,0.0,0.0,0.0,3.0299966565311123,3.850183629878901,2.003482818603516,46.84017080654735,256.83620457506606,0.07829141176464,0.6262150660710862,0.2066015005111694,27.33144933387162,0.0170070118232087,0.0193957132027354,0.0109272887930274,0.0025554299568227,0.0084835113424071,0.4644979204580964,0.3729630748217327,0.5638942718505859,8.800968914008882,1.0072050536982715
4,42,226.5220091342926,7779.33251953125,0.0,0.0,0.0268950770405586,0.0172486263735775,0.009646450634303,0.0,0.0,0.0,0.0,0.0,0.0,2.841594787536367,3.2936460530527905,1.873373746871948,40.87219097726072,156.87957331432793,0.1667093297479419,0.5352547830925182,0.2707816958427429,21.84093661687525,0.018382246967165,0.021332848219191,0.0115845892578363,0.0029885133215189,0.0102330411571034,0.3988145570818532,0.4360180491649416,0.5096260905265808,11.909568025837707,0.9424791680648924
5,42,227.04653644561768,7778.83251953125,0.0,0.0,0.0253515675681772,0.0160359855135234,0.009315582051683,0.0,0.0,0.0,0.0,0.0,0.0,3.125785760280703,3.708467084103809,2.0287232398986816,43.8410320961314,176.91492040896443,0.0687597103546259,0.7077987140192155,0.2448707222938537,28.54259184497376,0.0155181592640479,0.0183087942438494,0.0099504422396421,0.0024535157947818,0.0081161824615564,0.5024954076009649,0.3140392501323062,0.587081789970398,6.297941057731126,1.019336841069162
6,42,226.35469698905945,7779.05126953125,0.0,0.0,0.0243500283276112,0.0152800165494069,0.0090700117997421,0.0,0.0,0.0,0.0,0.0,0.0,3.03647640371544,3.763137527362119,1.910997986793518,42.30930754742151,176.84666560701763,0.1843427796974074,0.5438749849584157,0.2885870337486267,20.629794105773115,0.0161438148677782,0.018620628118646,0.010373911820352,0.0023963292761972,0.0080156142406741,0.5212165914719558,0.2878383296725417,0.5940803289413452,5.369398465886153,0.9606859493069352
7,42,232.19668436050415,7754.228515625,0.0,0.0,0.023270492615739696,0.014506548378717576,0.008763944287524458,0.0,0.0,0.0,0.0,0.0,0.0,2.612152685522191,3.027579504212861,1.6514475345611572,35.66445967450752,132.52000961398488,0.25334214131871585,0.4344197883096132,0.3309980630874634,15.987081146548244,0.015379777934574148,0.01787895428829264,0.009755859151482582,0.0023028285029842734,0.00773278306678813,0.5414404755501099,0.27436962847383134,0.6086782217025757,4.117884537747274,0.8306016968563199
8,42,229.88429999351501,7755.6162109375,0.0,0.0,0.022302937386423777,0.013878905854560732,0.008424031543003268,0.0,0.0,0.0,0.0,0.0,0.0,2.6250383306714284,3.1722194763481015,1.6693503856658936,36.97366917497438,146.4806446762322,0.2202812875765776,0.6018970289359399,0.3371189832687378,18.167137666532096,0.014775428263005057,0.017416804118341813,0.00930411834269762,0.002258678887267302,0.007789922432984768,0.5505138799987304,0.2723775787365096,0.6198892593383789,3.996770286637061,0.8393272520042956
9,42,230.24744248390198,7755.3349609375,0.0,0.0,0.02141429753929519,0.013323563259493031,0.00809073431470819,0.0,0.0,0.0,0.0,0.0,0.0,2.399347729237993,2.871970286506175,1.528791069984436,33.9986480948594,135.82310373151543,0.28742663553274106,0.44599768583751076,0.3593738079071045,13.322567622123538,0.015493130628586373,0.018333166524558884,0.009735280647873878,0.0023058776315242526,0.007831626091465262,0.5190152156771697,0.3604960592276903,0.6171415448188782,7.872426322163909,0.769263175316155
10,42,229.97926425933838,7755.3662109375,0.0,0.0,0.020799834438654605,0.012981011588690859,0.00781882282694062,0.0,0.0,0.0,0.0,0.0,0.0,2.48199407666693,3.029114829842765,1.569664478302002,34.840022786745074,147.3376971943593,0.2761235609861165,0.5299179128379242,0.3744702935218811,14.775938635446103,0.015259207378822685,0.018180998953319677,0.009635775350034237,0.0022253666146226096,0.007603220932980852,0.5427267639734209,0.32979281137209193,0.6311354637145996,5.490512716996367,0.7896501268260181
