epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_scalar,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,198.49017763137817,7226.1552734375,0.0,0.0,1.227720126738915,0.5794904300799737,0.6350955412428603,0.0,0.0,0.0,0.0,0.0,0.0,0.01313415764966327,0.0,0.0,0.0,2.7065247670299195,2.7707075222470334,1.8568321466445923,37.895296889726495,132.3932888235783,0.23507092213455444,0.2922497283214925,0.2594517469406128,13.575443147427583,0.013613387401785679,0.01295075798513534,0.009786989539861679,0.001242927761131776,0.003237904560272361,0.5598787244037277,0.25984052185882817,0.6023130416870117,2.7669693039342844,0.933309568092227
2,42,196.00683093070984,7227.89013671875,0.0,0.0,0.9695606168518719,0.4733073943700546,0.48606762763781425,0.0,0.0,0.0,0.0,0.0,0.0,0.010185595067679628,0.0,0.0,0.0,2.525629729702521,2.6192179181613193,1.718446135520935,35.20456881132629,119.8915205935775,0.28090398632701835,0.3713259931787603,0.32440149784088135,10.28966709900562,0.012621964446696386,0.012070059717477386,0.008997371420264244,0.0011603126089167358,0.003100650485732918,0.5849301817352206,0.2645748676253947,0.63679039478302,3.24254215304799,0.8637217534705997
3,42,196.3083155155182,7227.59521484375,0.0,0.0,0.8860955622461107,0.424736868774789,0.452117646810336,0.0,0.0,0.0,0.0,0.0,0.0,0.009241049083220399,0.0,0.0,0.0,2.5255341442713375,2.698979144281492,1.675515055656433,33.99063594796978,111.79909231189296,0.32884619988974584,0.34458141749855303,0.35946887731552124,5.923043666234327,0.012402640395828793,0.012149940432875995,0.008971648290753365,0.0011052794327406465,0.0032332921889066404,0.5986635419799815,0.25963585553749247,0.6469396352767944,2.810203199308258,0.8422433519735932
4,42,196.0824739933014,7226.3896484375,0.0,0.0,0.8360472306227072,0.396837854028767,0.4305174617176382,0.0,0.0,0.0,0.0,0.0,0.0,0.008691916009411216,0.0,0.0,0.0,2.397888996966515,2.5441238406995854,1.5998525619506836,32.231686174611035,109.8619197028285,0.3488202539296363,0.36452911487707385,0.3889005184173584,5.966277561608301,0.012749997638926954,0.012514297959772708,0.009123729541897774,0.0011351267183096225,0.003445426458483118,0.6086140859194045,0.23759395081652404,0.655493974685669,1.9887591872027668,0.8044881457462907
5,42,196.27773642539978,7227.4208984375,0.0,0.0,0.8068006792639055,0.38202370035852123,0.4165306058194902,0.0,0.0,0.0,0.0,0.0,0.0,0.008246371514983794,0.0,0.0,0.0,2.3547270585816245,2.5200992489711314,1.5754966735839844,31.39226481495719,106.54765576560202,0.3652701498211796,0.3729022324791973,0.3999391794204712,5.058365758754864,0.012066373587010201,0.012240878713304008,0.008562561124563217,0.0011339063874230319,0.0038297438341714316,0.6098553850905389,0.26233366784255246,0.6640299558639526,2.853437094682231,0.7920296173542738
6,42,196.20089483261108,7228.02001953125,0.0,0.0,0.7821086855016203,0.367890550998541,0.40617664446178664,0.0,0.0,0.0,0.0,0.0,0.0,0.008041489806471982,0.0,0.0,0.0,2.314120886413323,2.4837229444859372,1.5397015810012817,30.793933005382616,104.79448165361015,0.365470320308461,0.46653107742789746,0.4115775227546692,5.188067444876784,0.011965126800033761,0.011841249104546115,0.008597560226917267,0.0010564900055652366,0.0033946675378828694,0.6236268560761659,0.25432808510418203,0.6776623725891113,2.680501513186338,0.7741495706140995
7,42,196.24132370948792,7226.2333984375,0.0,0.0,0.744903148443271,0.35124920143021476,0.38597605498428017,0.0,0.0,0.0,0.0,0.0,0.0,0.007677892447473147,0.0,0.0,0.0,2.264685123237603,2.4395605347281504,1.4905143976211548,30.476667692924263,109.9373653423773,0.3800913048058529,0.4180864037497396,0.4266260862350464,5.620406398616516,0.011794522623937187,0.01175528261994326,0.008468813262879848,0.001064118479166329,0.003360240630648739,0.6325490202318267,0.2528648792462502,0.6864822506904602,2.1616947686986596,0.7494916054420173
8,42,195.96716690063477,7227.9072265625,0.0,0.0,0.7051746059177268,0.335028986288951,0.3627855186279003,0.0,0.0,0.0,0.0,0.0,0.0,0.007360101507928891,0.0,0.0,0.0,2.24316087930789,2.452630992075454,1.4835898876190186,30.17927461147141,117.53175845481209,0.40122603993883804,0.37923433563312914,0.4409891366958618,4.626026805015132,0.01157947206816421,0.011486119572513834,0.00814848206937313,0.0010112309134826852,0.00306830116638247,0.6418489712273152,0.25733954170983336,0.6976276636123657,1.9455252918287937,0.7458691848441958
9,42,196.0734350681305,7224.955078125,0.0,0.0,0.6620084930688906,0.31749870466370866,0.3374816194558755,0.0,0.0,0.0,0.0,0.0,0.0,0.007028169024130728,0.0,0.0,0.0,2.195534755116255,2.4080822723198305,1.4496972560882568,29.2234130825274,107.61408750841159,0.41670426655475373,0.3178911692530484,0.455797016620636,4.496325118893212,0.011251919982421654,0.011419945204561154,0.007884487509727478,0.0009848135340011532,0.003100167606722104,0.6485682698590798,0.2852351416405326,0.7103652954101562,2.1184608733246866,0.7287908717989922
10,42,196.0283341407776,7226.03955078125,0.0,0.0,0.6300223839588655,0.3063202533202294,0.3168771808473473,0.0,0.0,0.0,0.0,0.0,0.0,0.006824951014744165,0.0,0.0,0.0,2.18267526098765,2.4281145722374635,1.4433752298355103,29.166437778391597,110.182511388101,0.4176739842872108,0.35186089089677747,0.46360456943511963,4.280155642023346,0.011122002703345261,0.01137280392666944,0.007799211889505386,0.0009874913183924945,0.003228404267559119,0.648725279239262,0.37191302428994943,0.7155929803848267,2.291396454820579,0.7255872208625078
