epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,204.5530345439911,7827.3896484375,0.0,0.0,0.0504538262503569,0.0279618201114867,0.022492006132186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4942157306363613,4.505911991317539,2.341691255569458,55.87568318975607,367.59624168373045,-0.0901383382204707,0.5679147804180618,0.015700340270996,47.63827210335083,0.0062788475462663,0.0070708794797285,0.0041047232225537,0.0007936916994231,0.0027749052916258,0.5502164952929193,0.2976087839476655,0.6348278522491455,5.0464271295922485,1.172897989396006
2,42,202.37042045593265,7824.22314453125,0.0,0.0,0.0244705126230178,0.01967902725304,0.0047914853729485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.189143963125044,4.099344157992952,2.0998146533966064,49.11155553069492,300.44975186169563,0.0491918609370422,0.5756685427773754,0.1719977259635925,29.71336293903916,0.0051653571750276,0.0064907042581216,0.0032390335109084,0.0005886852320933,0.0021056149810758,0.6606916492631179,0.2478987161008297,0.7284188270568848,2.4626564392410173,1.0515268434537577
3,42,202.4880464076996,7824.6396484375,0.0,0.0,0.0207137015679378,0.0165303665847536,0.0041833350147481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8211033480707366,3.374379723325654,1.8438408374786377,42.12544311764024,170.51562805123183,0.0720519532491278,1.5797646629244328,0.2543665170669555,25.353249899071457,0.0053298881377055,0.0066656986844032,0.0033239955082535,0.0005364924976482,0.0019339271851184,0.6763688847813627,0.2615190454293774,0.7488442659378052,2.9471134436818733,0.9235824164934456
4,42,202.4214608669281,7828.1396484375,0.0,0.0,0.019300701252617,0.0154011179655909,0.0038995833312156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964595398899103,3.547967637799292,1.9316062927246092,40.84540280852569,162.87064128646583,0.1458176685813746,0.6631954208231741,0.2815892100334167,22.809850625756965,0.0050415779135321,0.0062469906961834,0.0031879027374088,0.0005109518072599,0.0020071824811358,0.7068582649282934,0.2307647007593209,0.7689517736434937,1.8167137666532096,0.9673970977310092
5,42,202.41161799430847,7824.47314453125,0.0,0.0,0.0184996167236442,0.0147726644035517,0.0037269522952126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.527877000069902,2.86290851931811,1.6777911186218262,35.962903438496646,127.45633279694282,0.2077424407101563,0.477636249761964,0.3126609921455383,19.45902301170771,0.0056395202133124,0.0066037854434671,0.0037049953825771,0.0004883906697811,0.0019719097248195,0.7138673601296818,0.2304017289771262,0.7767053842544556,1.7359709325797337,0.8407480570022017
6,42,202.35548162460327,7826.6396484375,0.0,0.0,0.0178978507506528,0.0142997951964228,0.0035980555460605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8489230313174034,3.4241251007452407,1.8301810026168823,37.96308614963817,152.67353521487317,0.2190810273528147,0.5037957000934898,0.3191186189651489,18.490109002826,0.0048252823815527,0.0062551180787123,0.0029796906746923,0.0004849618789183,0.0019829443888098,0.7133282904765468,0.2428967967606517,0.7814186215400696,2.018570851836899,0.9165803466457874
7,42,202.4209251403809,7825.6396484375,0.0,0.0,0.0172566768640512,0.0138055954984072,0.0034510814053774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0800739057590683,4.050997712754506,1.8903542757034304,44.18934212479265,208.47760238522736,0.1725087750809877,0.6085037296159407,0.3059226870536804,21.80056519983852,0.0053717998411091,0.0065468237194777,0.0034374264068901,0.0004723575543622,0.0019341751572916,0.7251734655616646,0.2493749258631614,0.7995672225952148,2.058942268873637,0.9468958510551602
8,42,202.3826961517334,7825.6396484375,0.0,0.0,0.0165022353744178,0.013226662307942,0.0032755730705606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5706265227636798,3.15330025178742,1.644217610359192,35.569683506448484,143.9222421369199,0.2473148451633014,0.6027123069303146,0.3658493161201477,16.350423899878884,0.0044577212805697,0.0058700770973238,0.0026917720679193,0.0004537560451601,0.001928276758251,0.7370873833309031,0.2312184291672078,0.8053510189056396,1.4937424303593057,0.8234546912135556
9,42,209.7677059173584,7823.66748046875,0.0,0.0,0.015797002711875494,0.012676131015901931,0.0031208716970875837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3712290041975836,2.8593181825041656,1.5085980892181396,33.66471002241886,128.06164961746057,0.29401361788286523,0.46754960490971986,0.38086044788360596,13.201453371013322,0.004239150242227342,0.005568801995977114,0.0025837761349976063,0.0004401433583695846,0.0018940711919444883,0.7436136364888702,0.23707227110316464,0.818722128868103,1.5744852644327816,0.7555909326765686
10,42,207.6829764842987,7820.29248046875,0.0,0.0,0.015283610833663214,0.01228274709799073,0.003000863753868181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4050842678827844,2.9674373772357754,1.5159873962402344,34.01020435719357,142.839011918843,0.28851488267504305,0.5373124746425966,0.3985380530357361,14.65482438433589,0.004133757400115478,0.005461577366480662,0.0024761375971138477,0.0004312044531717205,0.0018631035021070411,0.7473546804128561,0.23588346783983377,0.8230475187301636,1.6552280985062575,0.7592317669186741
