epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,238.9458930492401,7980.06884765625,0.0,0.0,0.0445055450911394,0.0363015339782601,0.0082040111091659,0.0,0.0,0.0,0.0,0.0,0.0,3.600834421630006,4.772326080569949,2.4208133220672607,57.48388767022855,422.1696291824431,-0.0953005662260875,0.5413211387893905,0.0303607583045959,47.19418651594671,0.0069454600893996,0.007461761489578,0.0046781376004219,0.000873781426276,0.0029085775885907,0.4965814942547425,0.3255933365047964,0.5840736031532288,6.701655228098506,1.212745729833841
2,42,237.14120864868164,7977.91259765625,0.0,0.0,0.0289741090307252,0.0240220483362769,0.0049520607304683,0.0,0.0,0.0,0.0,0.0,0.0,3.0871542029903933,4.006701504996469,2.066633462905884,49.75676073676985,340.6318018298825,0.042732974454959,0.4476212000661207,0.1362295150756836,33.266047638272106,0.0060190173431096,0.0072064027987864,0.0038485585246235,0.0006181949821551,0.0021270798138361,0.6171334468168167,0.2840641517929962,0.6915178298950195,3.552684699232943,1.0352410107152537
3,42,236.92735290527344,7978.66259765625,0.0,0.0,0.0239778279996754,0.0194963973915676,0.0044814305765438,0.0,0.0,0.0,0.0,0.0,0.0,2.982720052473756,3.882380456313792,1.9554234743118288,47.67144831744345,288.38737576304084,0.0781935500338234,0.6672821405693036,0.208636462688446,28.179249091643115,0.0062412578685307,0.007735439845875,0.0039654877036809,0.0006812026921246,0.0025298990089644,0.5860539127801473,0.3485111301356257,0.6769126653671265,5.773112636253532,0.9796944810077548
4,42,236.8201172351837,7980.16259765625,0.0,0.0,0.021382846021386,0.0171835550197669,0.0041992910294697,0.0,0.0,0.0,0.0,0.0,0.0,2.759047008951585,3.1653396357473342,1.795910120010376,40.10226756671613,155.6929719009195,0.182765409765486,0.4987706182401491,0.274787962436676,20.67016552280985,0.0062784515937757,0.0072321627577597,0.0040413527749478,0.0006598215094998,0.0022486201020719,0.6122274953220754,0.3011594816458582,0.6895992159843445,3.996770286637061,0.8999757363926619
5,42,236.7922201156616,7979.66259765625,0.0,0.0,0.0200004914576452,0.0159644664857875,0.0040360249855972,0.0,0.0,0.0,0.0,0.0,0.0,2.801481957240936,3.3114899311879094,1.7950271368026731,41.28763763959338,159.35645746991526,0.1386338387182464,0.6070628952340972,0.2879730463027954,24.66693580944691,0.0052674191213602,0.0065517890783205,0.0032788142561912,0.0005529837389552,0.0021081643278195,0.67997281711141,0.2487129131412105,0.7447128295898438,2.018570851836899,0.8991529755294323
6,42,236.6363489627838,7980.66259765625,0.0,0.0,0.0192448621098861,0.0153733277247781,0.0038715344062743,0.0,0.0,0.0,0.0,0.0,0.0,2.8647216756872877,3.486221525836628,1.8023557662963867,39.76374360147941,155.7874656596943,0.2120639665212465,0.5171248805165755,0.3102529048919678,18.409366168752523,0.0050447664800952,0.0062205268055624,0.00323176686652,0.0005545201074915,0.0020875364318828,0.6701908158736215,0.2625759854598327,0.7383188009262085,2.9471134436818733,0.9027937665814534
7,42,242.0668342113495,7974.009765625,0.0,0.0,0.0182621149610627,0.014581418817527177,0.0036806961257111704,0.0,0.0,0.0,0.0,0.0,0.0,2.4814022949937735,2.8547331499909627,1.5802321434020996,34.859260271529514,125.72201939576553,0.2662172413998474,0.4061238526632207,0.34305310249328613,14.008881711748083,0.0048477959606446274,0.006127812606271299,0.0030092811211943626,0.000497766968596356,0.0019875788311395845,0.695946899281426,0.2712709554655466,0.7744010090827942,2.6645135244247076,0.791620712261647
8,42,240.00299882888794,7973.416015625,0.0,0.0,0.017364060439383298,0.013908099075645636,0.0034559613384864928,0.0,0.0,0.0,0.0,0.0,0.0,2.5287485063154227,3.020837308864399,1.6152249574661255,36.199159657635846,144.86613424567736,0.24497746600708173,0.5830935096242447,0.3557361960411072,16.592652402099315,0.004868914330227122,0.0062801652145793,0.0030320859514176846,0.0004839556898596375,0.001882185828911705,0.7078562362279727,0.26838258004028176,0.7883049845695496,2.4626564392410173,0.8091285217087716
9,42,240.10909461975098,7972.509765625,0.0,0.0,0.016585679848097633,0.013329305515239873,0.0032563743673924483,0.0,0.0,0.0,0.0,0.0,0.0,2.393155167651576,2.8267981821677823,1.5384565591812134,33.84241737382155,130.1579970886281,0.29119437759712813,0.4301114756122959,0.36822158098220825,13.322567622123538,0.0046106282975685395,0.006059334354514007,0.002773772459477186,0.00047858722351512247,0.002004718453154646,0.7143048033100201,0.2686287415899312,0.7937632203102112,2.7452563584981835,0.7706151658203453
10,42,240.0879442691803,7972.416015625,0.0,0.0,0.016035663013003375,0.012949804236230097,0.0030858587604342845,0.0,0.0,0.0,0.0,0.0,0.0,2.495022626842613,3.0456266261172282,1.5831687450408936,34.82780630667598,147.2839376246693,0.2849484290814852,0.5190982750835393,0.39084988832473755,14.65482438433589,0.004519156702017437,0.00601572285260412,0.002716123592108488,0.0004557300891436128,0.0019354817217114414,0.7274840083582342,0.25615021425993606,0.8044459223747253,2.5433992733144932,0.792942434316501
