epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,270.492342710495,9721.27001953125,0.0,0.0,0.0497036391283954,0.0336848382037459,0.016018800918708,0.0,0.0,0.0,0.0,0.0,0.0,3.3195728701229146,3.1214661737136797,2.3749923706054688,47.30377651536352,122.5317432213996,-0.107063540682756,0.3721975267410372,-0.0249701738357543,53.49212757367784,0.0197692270718316,0.0211879766960025,0.0130040673539042,0.0031979670334651,0.010561720209151,0.3594205953394351,0.3567971784239396,0.4643909931182861,12.353653613241825,1.1939982189796865
2,42,268.4653615951538,9719.33251953125,0.0,0.0,0.0311578522529898,0.020155566731138,0.0110022855069981,0.0,0.0,0.0,0.0,0.0,0.0,3.747266374397564,3.8721716952414025,2.583617925643921,51.72494479928545,158.9559988798867,-0.1419902230204234,0.6147004562848742,-0.0038983821868896,50.62575696406944,0.0182563035401015,0.0202382284153818,0.0118130557239055,0.0026644754747751,0.0083136002549729,0.4261494965672637,0.3868786381360679,0.5354428291320801,10.779168348809042,1.2977154906839132
3,42,268.2870376110077,9720.39501953125,0.0,0.0,0.02689891328747,0.0167785832566317,0.01012033001747,0.0,0.0,0.0,0.0,0.0,0.0,3.4698612102588244,3.5110568839116345,2.407233715057373,48.063721973167375,131.93460870382677,-0.0732012337910633,0.7235745735027657,0.0888054966926574,39.88696003229714,0.0173326267429947,0.0196319975127707,0.0113409589976072,0.0025810902242861,0.0084153708622285,0.4543896316278832,0.3732987869679907,0.5579891204833984,9.366168752523214,1.20928733702749
4,42,268.1482274532318,9720.02001953125,0.0,0.0,0.0243065544215448,0.0146298721385154,0.0096766822614916,0.0,0.0,0.0,0.0,0.0,0.0,2.891917892287684,2.805324029007335,2.0523598194122314,40.64759117025469,104.89987403715928,0.089318965368806,0.5155638386135559,0.1732943058013916,24.8687928946306,0.0198523596128043,0.0230760344584058,0.012634222395718,0.0031889215895103,0.0114963724224804,0.353941154253786,0.4940545126426924,0.4863826036453247,14.65482438433589,1.0324970209039748
5,42,267.946706533432,9715.33251953125,0.0,0.0,0.0228962601657119,0.0135167328940861,0.0093795273013329,0.0,0.0,0.0,0.0,0.0,0.0,3.087534005308902,3.164303139065814,2.111941337585449,42.57217657507304,116.3404398629112,0.0417656612627247,0.7294273959896658,0.2044135928153991,28.94630601534114,0.0154893319548769,0.0183724973696607,0.0097918901592493,0.0025009123893054,0.0085426400509417,0.5071900485742944,0.2879819935918979,0.578231155872345,5.369398465886153,1.0608666138723493
6,42,273.1543085575104,9701.853515625,0.0,0.0,0.02206067801817087,0.012958941553411872,0.009101736461788273,0.0,0.0,0.0,0.0,0.0,0.0,4.140209063048391,4.577700547407143,2.6354432106018066,56.9736749807158,170.6920852758284,-0.17752893415246224,0.9974757928411024,0.0909041166305542,42.06701655228098,0.016527542600116428,0.019315882489218186,0.010591309517621994,0.0024764565655581217,0.00834123666768305,0.5060314534891504,0.3142886571892403,0.5902938842773438,6.257569640694388,1.3230172600597143
7,42,271.2232553958893,9702.166015625,0.0,0.0,0.021174798881489505,0.012364081864615092,0.00881071702578659,0.0,0.0,0.0,0.0,0.0,0.0,2.705774260939768,2.681740259041135,1.843459129333496,37.26043916387536,95.81059982711459,0.16604442092551308,0.40987451767586885,0.24547475576400757,19.580137262817924,0.015768453967468482,0.01844422369546523,0.01006194856017828,0.0024142710771107947,0.008244000968423761,0.5313281350478464,0.2852948916840192,0.59998619556427,4.481227291077917,0.9267605389468372
8,42,271.3123359680176,9701.697265625,0.0,0.0,0.02035311953516668,0.01187535094474539,0.008477768587450567,0.0,0.0,0.0,0.0,0.0,0.0,2.9260634487802384,3.0914485065914064,1.930504560470581,40.06398531800658,113.14558350102844,0.11112550092311362,0.674019765129005,0.255651593208313,24.626564392410174,0.015363967230634296,0.018491836890885082,0.009606054984033108,0.002331266900007306,0.008133733136648206,0.5396056154296915,0.301634362769497,0.6172372102737427,4.723455793298345,0.9700553077273071
9,42,271.37385296821594,9702.259765625,0.0,0.0,0.019670237338488276,0.01150772961798277,0.008162507747984722,0.0,0.0,0.0,0.0,0.0,0.0,2.6387001588733074,2.6791265035159078,1.7763762474060059,36.269231242232,96.4846800813759,0.19114327962522695,0.48424152991526387,0.27838730812072754,17.803794913201454,0.015540530997432609,0.018604721465322105,0.009822454303503036,0.0023423049025171412,0.008108267778763764,0.5204482316537686,0.36200626191161883,0.6194191575050354,7.105369398465886,0.8930993508547544
10,42,271.30821204185486,9705.259765625,0.0,0.0,0.019108812183593258,0.011216919142842008,0.007891893054119518,0.0,0.0,0.0,0.0,0.0,0.0,2.690581053376595,2.7575934138512244,1.7993006706237793,36.5383075399401,97.52792430712051,0.17845714847840366,0.5527849392752594,0.29189592599868774,20.06459426725878,0.015366805265246837,0.018473364286302477,0.00964563898742199,0.0022800192586724414,0.007860769964770692,0.540512623159357,0.3341080676418189,0.6301801204681396,5.894226887363747,0.9044731548056006
