epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,237.3673288822174,8220.96533203125,0.0,0.0,0.0493563480164255,0.0338319728902557,0.0155243751796428,0.0,0.0,0.0,0.0,0.0,0.0,3.4856887701816097,4.0835260248595535,2.487886428833008,61.35327002708288,419.7812433664744,-0.0810301338995855,0.4100800964229924,0.0248176455497741,47.55752926927735,0.0243193945414548,0.0249588331578128,0.0162402428686618,0.0037322852811838,0.0119180658053399,0.2142518681049539,0.4768765178401183,0.347991943359375,21.921679450948726,1.2520633358508348
2,42,235.34106850624084,8220.46533203125,0.0,0.0,0.0342026245550057,0.0232308784015536,0.0109717462054398,0.0,0.0,0.0,0.0,0.0,0.0,3.691224814455417,4.450158096856588,2.518645763397217,62.42746831473672,372.2846503532186,-0.047794345698628,0.5306582019655887,0.039580225944519,45.57932983447719,0.0168700403455082,0.0190419115154879,0.0107916770502924,0.0026066226993235,0.0082078167517047,0.4672967385369825,0.323447697799564,0.5540913343429565,6.984255147355673,1.2647187202237546
3,42,235.26049065589905,8221.02783203125,0.0,0.0,0.0299342860344446,0.0198375650264168,0.0100967210273375,0.0,0.0,0.0,0.0,0.0,0.0,3.1104683997346405,3.426596234024548,2.215745210647583,53.57600329990067,208.91903459220063,0.0370685745017106,0.5447398161997169,0.1357301473617553,32.902704884941464,0.0164014580100521,0.0187507780708096,0.0105909081175923,0.0025205916783602,0.0083727292725837,0.4844072824723787,0.3217042189290628,0.5655767917633057,6.41905530884134,1.1131680593825877
4,42,235.0211176872253,8219.27783203125,0.0,0.0,0.0270917403706285,0.017393411257478,0.00969832912132,0.0,0.0,0.0,0.0,0.0,0.0,3.1042909256867284,3.405858353893996,2.0931241512298584,50.56251596732777,184.1906226635008,0.1102053997350114,0.5367023442150118,0.220899224281311,26.12030682276948,0.0190757359621727,0.0223600922738595,0.0121767930686473,0.0029509163985323,0.0104862698162318,0.4100405597908149,0.4190940172057233,0.5251092910766602,11.62696810658054,1.052650472149253
5,42,235.40745043754575,8217.52783203125,0.0,0.0,0.0255976164865008,0.0162075983889198,0.0093900181131773,0.0,0.0,0.0,0.0,0.0,0.0,3.940737392557849,4.519094265035515,2.5524890422821045,59.33711820491825,225.2478835025456,-0.0176430807077071,0.8136993400497454,0.1826786398887634,32.29713362939039,0.0156553785429348,0.0185375933472435,0.0099524874240159,0.0024379665325107,0.0082174199908223,0.5064731848831855,0.3072880185937463,0.5895036458969116,5.894226887363747,1.2812207648530602
6,42,240.6288378238678,8208.4365234375,0.0,0.0,0.024570929902521046,0.015453395769415955,0.009117534133105091,0.0,0.0,0.0,0.0,0.0,0.0,4.213897825125116,5.013615891634721,2.5755536556243896,65.4205351602413,234.94644646378725,-0.020956619737799918,0.8099910368172396,0.17203176021575928,34.1138473960436,0.01625903811663702,0.018621501633601236,0.010513602755963802,0.002376531706351914,0.007851331338710901,0.5187764493842543,0.29928002146204946,0.595635712146759,5.894226887363747,1.2930336291901767
7,42,238.36196994781494,8206.8115234375,0.0,0.0,0.02359948803981145,0.014781439301084009,0.008818048794428554,0.0,0.0,0.0,0.0,0.0,0.0,3.232215137952968,3.695555635985067,2.1194093227386475,49.97866420880278,190.2913566607396,0.15103806191314648,0.5822911427719938,0.2851629853248596,22.809850625756965,0.015377972657445609,0.017863960841683405,0.009987249970436096,0.0023904413616071952,0.008116675144306253,0.5307782095769359,0.27666949033299626,0.597234845161438,4.158255954784013,1.0646982863545418
8,42,238.6149764060974,8204.5615234375,0.0,0.0,0.02263622263081051,0.014161239190998546,0.008474983460607046,0.0,0.0,0.0,0.0,0.0,0.0,3.1905716808484983,3.6305926277620393,2.0842366218566895,48.93302888030062,176.10179327943015,0.14651809527501494,0.6839541845900265,0.2914589047431946,22.930964876867176,0.014924982028899036,0.017458013703190802,0.009395798668265343,0.0022495452760576905,0.0075267798097831285,0.5479875392234272,0.28258086365263757,0.621673047542572,4.561970125151393,1.0468162102624774
9,42,238.38231110572815,8204.9365234375,0.0,0.0,0.021770814077206775,0.013634710652869569,0.008136103477810273,0.0,0.0,0.0,0.0,0.0,0.0,2.890447181208472,3.1977090153291345,1.9259182214736938,43.928340266303316,143.4136028705832,0.22406546562777732,0.5279506460991356,0.3172762393951416,16.673395236172787,0.015424851367989278,0.018222553547223214,0.009716903790831566,0.0022955322578484963,0.007670615460980388,0.522411729305754,0.35562587179283056,0.6162238121032715,7.549454985870003,0.9678175626322627
10,42,238.5141999721527,8205.5615234375,0.0,0.0,0.021132904073695818,0.01326373523246776,0.007869168833801241,0.0,0.0,0.0,0.0,0.0,0.0,2.827916933767284,3.157320349065718,1.877231478691101,43.944918416772765,148.50887176507558,0.21621273874899627,0.5905090784739433,0.3328457474708557,18.69196608800969,0.0153026256897251,0.018182251778693405,0.009616262279450893,0.0022377240143349,0.007556364763060365,0.5389754598209057,0.3360607145100905,0.6237481832504272,6.378683891804602,0.943423870485276
