epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,239.0816900730133,7978.86474609375,0.0,0.0,0.0450598292551827,0.0367836163570863,0.0082762128980964,0.0,0.0,0.0,0.0,0.0,0.0,3.4390992112653267,4.318086366078554,2.3073670864105225,53.77187480614474,328.35368668312657,-0.0720911319091236,0.4654639045052666,0.0279353260993957,47.23455793298344,0.0082722643595352,0.0089158540217773,0.0054537984542548,0.0009480010619525,0.0031275089366294,0.4401274409609838,0.3640403964618093,0.5359554886817932,9.245054501413,1.1564104424323889
2,42,237.18133854866028,7976.70849609375,0.0,0.0,0.0289236880880461,0.0240242446266245,0.0048994434580795,0.0,0.0,0.0,0.0,0.0,0.0,3.159529671030849,3.825834779187111,2.098090648651123,48.14404781261906,263.6881644678138,0.0451972750728054,0.3955636111324173,0.1300617456436157,33.30641905530884,0.0061721632840097,0.007325475345427,0.0039477366954088,0.0006237527533942,0.0022157198514838,0.6275427912722492,0.2686405401819026,0.699133038520813,3.229713362939039,1.051019192673266
3,42,237.0477089881897,7977.45849609375,0.0,0.0,0.0238653825212751,0.0194122955749669,0.0044530869099167,0.0,0.0,0.0,0.0,0.0,0.0,2.973186681518571,3.722974524976889,1.968737363815308,45.8188153338068,247.06686267598795,0.0820895444976258,0.6521099867144389,0.2177506685256958,27.412192167945094,0.0060219074914381,0.0076680300540525,0.0038049647118896,0.0006336453651332,0.0023856181660884,0.6152589238599563,0.3259404517968396,0.7028287053108215,4.763827210335083,0.9862711642635986
4,42,236.9084613323212,7978.20849609375,0.0,0.0,0.0211533317743448,0.0170002961917475,0.0041530355629162,0.0,0.0,0.0,0.0,0.0,0.0,2.813457161088865,3.3401845439352456,1.8124816417694087,40.72607079527185,169.76603777327782,0.1740708144913289,0.5298252637991119,0.2814188599586487,21.31610819539766,0.0060333493530615,0.0071255807291959,0.0038844156078994,0.0006172969186476,0.002130613637697,0.636181974271444,0.298629100365712,0.7125270366668701,3.714170367379895,0.9081830286886544
5,42,237.3345532417297,7977.86474609375,0.0,0.0,0.0198201567552496,0.0158409013767894,0.0039792554118808,0.0,0.0,0.0,0.0,0.0,0.0,2.985759730855748,3.5591138969040883,1.896251201629639,42.08296692091765,161.23702775238763,0.1020260935692138,0.6738445078171067,0.2647112011909485,26.887363746467503,0.0050937914462359,0.0063437369928782,0.003158435691148,0.0005553448980442,0.0021420257305376,0.6827396109164796,0.2521092623040221,0.7428551912307739,2.301170771094065,0.9497048186603934
6,42,236.8159611225128,7971.45849609375,0.0,0.0,0.0189994265231789,0.0151630005289754,0.0038364260331942,0.0,0.0,0.0,0.0,0.0,0.0,3.176503213956429,4.144881709300247,1.9518643617630005,45.439326313691616,215.91864702599528,0.1657586880735105,0.5797358825996044,0.2885915040969848,22.28502220427937,0.0052114986797885,0.0065916791813297,0.0032249218784272,0.0005740174998767,0.002123850607569,0.6603732541967506,0.2824343879290996,0.7375715970993042,3.310456197012515,0.977544641820714
7,42,242.21606636047363,7972.8046875,0.0,0.0,0.0181312681186165,0.0144603596094169,0.0036709084980593,0.0,0.0,0.0,0.0,0.0,0.0,2.537391733563158,3.0058142981400224,1.608428955078125,35.851597345810866,137.7578750322172,0.2550324238400619,0.4368920113294139,0.3405879139900207,16.027452563584983,0.0047949157753242,0.0060706466294692,0.0030147186480462,0.0005147557473551,0.0020678564841518,0.6931602945720471,0.2682971016671316,0.7724026441574097,2.503027856277756,0.8057218368630856
8,42,240.1344194412232,7972.2109375,0.0,0.0,0.017510916315839,0.0139816281173312,0.0035292881936803,0.0,0.0,0.0,0.0,0.0,0.0,2.638154459202066,3.1629665587718003,1.6913294792175293,36.77623351183553,147.87106242063678,0.2290705158963625,0.6001468892400109,0.3525776863098144,17.844166330238192,0.0050386881743668,0.0066363509018417,0.0031265844590961,0.0004980756982739,0.0020312912576102,0.7061156898099278,0.2667652060021839,0.7855103015899658,2.664513524424708,0.8472280318383127
9,42,240.56406259536743,7971.3046875,0.0,0.0,0.0170506592483469,0.0136320095084476,0.0034186497098206,0.0,0.0,0.0,0.0,0.0,0.0,2.4056029591271724,2.815082327434053,1.5450668334960938,35.07966621437959,132.87254140373562,0.2606975636416787,0.5028090234608409,0.3576071858406067,16.229309648768673,0.0045320796125128,0.0059244721061236,0.0028022315818816,0.0004635510910582,0.001916633615732,0.7274238911183264,0.2399494539457114,0.7982620000839233,1.7763423496164714,0.7739345325389877
10,42,240.2321946620941,7971.2109375,0.0,0.0,0.0166313162792408,0.0133221252692159,0.0033091909881158,0.0,0.0,0.0,0.0,0.0,0.0,2.621682980396741,3.300314120659229,1.620596408843994,37.17436021622695,156.2955746304131,0.2586860532571964,0.5770196685964416,0.3691189289093017,16.10819539765846,0.0045899775278916,0.0060509438778665,0.0028068958781659,0.0004843192455072,0.0019770374547212,0.7168982907750696,0.2466002279890157,0.7841933369636536,2.220427937020589,0.81170165236108
11,42,240.52743077278137,7970.3046875,0.0,0.0,0.0162091668831864,0.0129945894964692,0.0032145773978574,0.0,0.0,0.0,0.0,0.0,0.0,2.474880089996128,3.074249816889972,1.556290864944458,35.25534851545572,150.65289302975654,0.2719922876666041,0.5584501412385968,0.3851897716522217,15.86596689543803,0.004361295304905,0.005701408211894,0.0026415339671075,0.0004714833387818,0.0019871706145151,0.7261367159165054,0.2473570394408669,0.7985307574272156,1.9781994348001608,0.7794661994557828
12,42,240.25468277931213,7973.0546875,0.0,0.0,0.0158858019665501,0.0127595788227361,0.0031262231549542,0.0,0.0,0.0,0.0,0.0,0.0,2.5942308235993226,3.153120312821416,1.6595909595489502,36.42835296305659,151.30649923285566,0.2372965349465741,0.6267811463501222,0.3673683404922485,18.28825191764231,0.0045134359457964,0.0059544016943754,0.002836427418515,0.0004582923722255,0.0019462851366137,0.7271977298963345,0.2393535891283866,0.7983497381210327,1.6552280985062575,0.8312136934837326
