epoch,epoch_time_s,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
11,103.62363004684448,0.0,0.0,0.05220109860768471,0.029660031623030544,0.02254106710412412,0.0,0.0,0.0,0.0,0.0,0.0,3.1751957078166115,3.278884358223144,2.1383228302001953,47.82879405861475,142.58602542499744,0.30594063822497947,0.38934753855806226,0.36256158351898193,14.296134208606857,0.01880444959867447,0.015187021021095046,0.014936783351004124,0.0022455130967078164,0.00479105666293535,0.5464133208550996,0.2935292857954576,0.6094067096710205,5.616338439095551,1.0766298067755997
12,103.57032036781311,0.0,0.0,0.051302088864430044,0.029116855027376737,0.022185233842483762,0.0,0.0,0.0,0.0,0.0,0.0,3.1784865855627213,3.2690921562197195,2.1712746620178223,47.66782167386522,141.06469752827428,0.30563446498977975,0.40327950650064187,0.36762434244155884,14.296134208606857,0.018675555400587726,0.01503780020574547,0.014927045442163944,0.002228214186739259,0.00479891338484607,0.5491312378344964,0.30078163633834143,0.6164372563362122,5.762217359591539,1.093100853729993
13,103.69611835479736,0.0,0.0,0.05048668383465912,0.028573880477132326,0.021912803398255184,0.0,0.0,0.0,0.0,0.0,0.0,3.12467979779433,3.205787092443281,2.125788450241089,46.57997388639137,137.26221784530568,0.3196683981660332,0.3897460563855601,0.37379759550094604,13.566739606126916,0.018518685990653084,0.01505838886321452,0.01461641862988472,0.002220097549676486,0.004932452429345626,0.5516530721836244,0.30045655352476663,0.6207139492034912,6.0539752005835155,1.0702024344354868
14,103.64254331588745,0.0,0.0,0.049810081676908556,0.028185601935398822,0.021624479725218377,0.0,0.0,0.0,0.0,0.0,0.0,3.0938229691984445,3.162351613325986,2.1251707077026367,45.843223345650046,133.8034392847218,0.3261326141899994,0.38120488032104927,0.37660086154937744,12.76440554339898,0.018510873773798245,0.015054098440441121,0.014722831547260284,0.0021978152390512303,0.004840533993477268,0.5550771610829015,0.2990822139858374,0.6238453388214111,5.835156819839534,1.0699467696249485
15,103.58982968330383,0.0,0.0,0.049039342117552856,0.027724772317025474,0.021314569743507632,0.0,0.0,0.0,0.0,0.0,0.0,3.056816494726813,3.123317740665114,2.1065149307250977,45.60301281685141,133.52068079916538,0.33546667152038895,0.38403419464825106,0.3918161392211914,11.670313639679067,0.01850760069741636,0.015060029983961408,0.014740020036697388,0.002181309801280413,0.004832663996325339,0.5565161018107252,0.3055454703094836,0.6339664459228516,5.908096280087528,1.0606274753808975
16,103.62115430831909,0.0,0.0,0.048481604448212826,0.02737362909812274,0.021107975472275265,0.0,0.0,0.0,0.0,0.0,0.0,3.0157626371730166,3.059006498091834,2.0491669178009033,44.35201896206197,128.1113164288218,0.3451694634863271,0.37164972843237165,0.39774787425994873,11.962071480671042,0.018286180105753228,0.014655429535406819,0.014604335650801659,0.002167798146288035,0.004730724830126419,0.5596927175288823,0.29857451473917046,0.6309933662414551,5.908096280087528,1.0318856267258525
17,103.62939739227295,0.0,0.0,0.04785811518788685,0.02699912574587515,0.020858989357839693,0.0,0.0,0.0,0.0,0.0,0.0,3.0306727928153623,3.0999933311484202,2.0776915550231934,44.845318662898,129.44788552477664,0.34093667637423647,0.3836708528198008,0.39743536710739136,11.74325309992706,0.018280195667701185,0.014562058614885067,0.014638748951256275,0.0021452388792779563,0.00467249314738703,0.5633472515056813,0.29916326785205255,0.6372107267379761,5.835156819839534,1.0461651519872248
18,103.62635970115662,0.0,0.0,0.047348206097113495,0.026717364592559138,0.02063084157515024,0.0,0.0,0.0,0.0,0.0,0.0,2.985220058029755,3.014955605870194,2.0482120513916016,44.10404123503641,127.41602906282773,0.3493957596482542,0.37862448200395027,0.40402644872665405,10.50328227571116,0.01826795499264395,0.014857900607025163,0.014465497806668282,0.0021522783315975056,0.00478002056930424,0.5619269725095608,0.30379402465968286,0.6399836540222168,6.12691466083151,1.031338774599135
19,103.67211818695068,0.0,0.0,0.046791956632373635,0.02636250303433692,0.020429453630619425,0.0,0.0,0.0,0.0,0.0,0.0,2.9428955202366556,2.9362578840236404,2.024811029434204,43.12224108422818,123.15303813427582,0.356948950445452,0.3757199175978349,0.4092358350753784,10.795040116703136,0.018309920253269482,0.014511721218027105,0.014665553346276283,0.002130316836273824,0.004628988822153507,0.5651187173734173,0.3028661742881542,0.6405593156814575,5.835156819839534,1.0197382913902402
20,103.65919041633606,0.0,0.0,0.046298882812696014,0.026078273050769426,0.020220609688615485,0.0,0.0,0.0,0.0,0.0,0.0,2.9855573824630612,3.073568991960236,2.011791706085205,44.30019291740707,128.98387849758515,0.3532499050589742,0.39102824533825814,0.4137800335884094,11.37855579868709,0.01818442776030572,0.014773705989338073,0.014479934237897396,0.0021374397493208286,0.004894138584956763,0.5673534148457623,0.3024835146243469,0.6480261087417603,6.12691466083151,1.0131358201615512
21,103.64809370040894,0.0,0.0,0.04588235960322983,0.02578292286387338,0.020099436647038765,0.0,0.0,0.0,0.0,0.0,0.0,2.9455496558279646,2.9766796171312113,2.015909194946289,43.290835603584554,124.10671481197788,0.3591522810060903,0.38258002081662235,0.41966915130615234,10.284463894967178,0.018272501898808562,0.014688923682471879,0.014484462328255177,0.002108629232088224,0.004671065320490274,0.5698245112953353,0.3019830104371712,0.6483504176139832,5.908096280087528,1.0151968286372721
22,103.5937328338623,0.0,0.0,0.045381480170842856,0.02548807241435301,0.019893407713046228,0.0,0.0,0.0,0.0,0.0,0.0,2.9425836815386686,2.983553431306932,2.0148446559906006,43.29717519467141,124.6382139768236,0.35789508049197655,0.39412247861027644,0.41772449016571045,10.795040116703136,0.018122873398853042,0.014438391289446207,0.014281250536441803,0.002103398064315264,0.004647768738118364,0.569591034076059,0.3069480461018589,0.6519237756729126,5.835156819839534,1.0145629532635212
23,103.61383318901062,0.0,0.0,0.044931162572289345,0.025244324682579096,0.01968683795487568,0.0,0.0,0.0,0.0,0.0,0.0,2.909192620794935,2.927339673050883,1.9956938028335571,42.35806986611448,121.26533671365917,0.36673929120049176,0.38251542189547116,0.42759090662002563,10.722100656455142,0.018283684403933773,0.014809387029203792,0.014498271979391575,0.0021223056746602683,0.0048484115761262365,0.568501758931937,0.3121671645000816,0.6488838195800781,5.835156819839534,1.0050960374064744
24,103.59839296340942,0.0,0.0,0.04458781085235037,0.025036210232243245,0.019551600571233053,0.0,0.0,0.0,0.0,0.0,0.0,2.9136541236564244,2.9394836745573256,1.9985915422439575,42.435790227666324,120.60795475050004,0.36782575753550734,0.3824514128962572,0.4301907420158386,10.430342815463165,0.01818974191986261,0.014603585346758246,0.014501027762889862,0.002107229729537614,0.004722888335023511,0.5701582353972415,0.30842507043301837,0.6484837532043457,5.835156819839534,1.0065462850034237
25,103.6647367477417,0.0,0.0,0.044085195521571544,0.024743058466224908,0.019342137163955685,0.0,0.0,0.0,0.0,0.0,0.0,2.8754401492059536,2.8760279564085662,1.963741660118103,41.63633541866694,117.82059866274989,0.3713582852389324,0.3797065811249557,0.4363734722137451,9.846827133479213,0.018070756916444473,0.014715434194086989,0.014386999420821667,0.002103219608034588,0.004915301039393952,0.5729606957178234,0.30740540218542634,0.6491377949714661,5.835156819839534,0.9890643297694623
26,103.63350033760071,0.0,0.0,0.04374018111659904,0.02451621691639326,0.019223964273516882,0.0,0.0,0.0,0.0,0.0,0.0,2.8876227107385404,2.9048802652490933,1.9572365283966064,42.07715328294311,118.78380473956219,0.37136338510972405,0.3852245873364186,0.4426628351211548,10.50328227571116,0.01802274155918574,0.0143636103793099,0.014322496950626373,0.002089786554391383,0.004666068860539129,0.5733844030086008,0.3075823255405094,0.6542671918869019,5.616338439095551,0.9857795126736164
27,103.64106798171997,0.0,0.0,0.043353928117293314,0.024282481966665118,0.01907144607460186,0.0,0.0,0.0,0.0,0.0,0.0,2.871943671329668,2.859303347137666,1.9589591026306152,41.1811967842664,114.40378221236699,0.37697123802986393,0.38193064137750465,0.4423748850822449,9.482129832239242,0.018057923694022333,0.014300087572351733,0.01446431502699852,0.0020725214183656177,0.0046157166508187875,0.576036073229419,0.30411833379687175,0.6541498899459839,5.397520058351568,0.9867117088288069
28,103.61248970031738,0.0,0.0,0.04296241003379182,0.02404642767074678,0.018915982371190722,0.0,0.0,0.0,0.0,0.0,0.0,2.857938125718692,2.8648559656431054,1.9581084251403809,41.573150942912484,117.1971949397399,0.37394876909638564,0.38522189849088934,0.44529783725738525,9.700948212983224,0.01802544359073252,0.014253542949241575,0.01447789091616869,0.0020726017809002,0.004547993892975461,0.5748513111400395,0.3073916214230438,0.6554219722747803,5.835156819839534,0.9862931580282748
29,103.59714388847351,0.0,0.0,0.04262348385011837,0.023896225236638643,0.01872725868407561,0.0,0.0,0.0,0.0,0.0,0.0,2.849957761703226,2.866762697417393,1.9373822212219238,41.37361464677154,115.92491143971783,0.3791011307554294,0.381498389780839,0.4482298493385315,10.35740335521517,0.018022083703334763,0.014267392545103471,0.014396601356565952,0.002075762941805035,0.004583914974264492,0.5739371917440803,0.31356492112453305,0.6573746204376221,5.470459518599562,0.9758894112892449
30,103.63692736625671,0.0,0.0,0.04230828438790477,0.023689809822784222,0.01861847459227281,0.0,0.0,0.0,0.0,0.0,0.0,2.8314479291982497,2.8383143391870207,1.9420199394226074,41.357651533756645,115.69323896057803,0.37854252393710014,0.38195600020175824,0.4430655241012573,9.62800875273523,0.01798969624201644,0.014406222579916077,0.014335883781313896,0.002089231467868407,0.004772088428624016,0.5736370027543506,0.31541640357866885,0.6547914743423462,5.397520058351568,0.9781779116019607
31,103.62081980705261,0.0,0.0,0.041968995797564614,0.023503150579142155,0.018465845308024927,0.0,0.0,0.0,0.0,0.0,0.0,2.814561248662522,2.8043649769190986,1.955873966217041,40.611567732403195,112.20977272521519,0.38391293799416326,0.3745937651432586,0.453726589679718,9.190371991247265,0.018010240000703885,0.01450891629968948,0.014262799173593521,0.0020711823055782645,0.004724798143715078,0.5772335916257617,0.3100924030509609,0.6606528759002686,5.25164113785558,0.9850683826953173
32,103.68636178970337,0.0,0.0,0.04164326938178727,0.023316736384661484,0.018326532961827846,0.0,0.0,0.0,0.0,0.0,0.0,2.8169537428671387,2.8140506604088436,1.9252564907073975,40.7692267101008,113.10012933530307,0.3820550665205017,0.38686482879431544,0.4539753794670105,9.919766593727207,0.01797048200591298,0.014428930667532851,0.014277731068432331,0.002071695547366149,0.0047277941264506395,0.5767178867612766,0.3151509311400849,0.6632406711578369,5.397520058351568,0.9697671108879149
33,103.62081742286682,0.0,0.0,0.04141289644138806,0.023187208062705772,0.0182256884004041,0.0,0.0,0.0,0.0,0.0,0.0,2.8122666650319257,2.81865525065998,1.9393779039382935,41.267266480154326,115.9696084543144,0.38229807509200403,0.3900890273962558,0.4575490355491638,10.065645514223196,0.01792371658637867,0.014754801853688371,0.014035569503903389,0.002087744107060568,0.004895098802131766,0.5763096741130976,0.315418669946282,0.6606111526489258,5.470459518599562,0.9767067367210984
34,103.60937023162842,0.0,0.0,0.04111235343875586,0.022989448909335512,0.01812290442352653,0.0,0.0,0.0,0.0,0.0,0.0,2.8036112689584995,2.7910956462051084,1.9418904781341553,40.52839393249796,112.02405701834546,0.3851447108016233,0.38840618387197984,0.4503023624420166,9.992706053975201,0.018024987508787383,0.01447408979643637,0.014316375367343426,0.0020605918629876276,0.004593132921488818,0.57778115276,0.3133391187312075,0.6602572202682495,5.105762217359591,0.9781034267507493
35,103.62841558456421,0.0,0.0,0.0407821128345787,0.022796597733615788,0.017985515079241104,0.0,0.0,0.0,0.0,0.0,0.0,2.80888740159707,2.826065693111167,1.9257607460021973,40.813657985483914,112.97554540263614,0.3858468202149929,0.3834593715359033,0.45984363555908203,9.846827133479213,0.01793085962469757,0.014587725468433881,0.014113039709627628,0.002078117812187672,0.004689419913717169,0.5770253565170572,0.31369414315593946,0.6629526019096375,5.470459518599562,0.9699368928559124
36,103.59489679336548,0.0,0.0,0.04045668891671795,0.02261327795749503,0.017843410961938148,0.0,0.0,0.0,0.0,0.0,0.0,2.807146647234497,2.8142589898600603,1.947417974472046,41.03687592431764,114.41955824631141,0.38204132549785336,0.3896245734531195,0.4550897479057312,9.773887673231219,0.017953711182044113,0.014597909744861136,0.014225860126316547,0.002070820436199143,0.004750938691543895,0.5790639114501613,0.31623537846601657,0.6690722703933716,5.762217359591539,0.9808219172991812
37,103.62371349334717,0.0,0.0,0.0401388072183372,0.02242452179899021,0.0177142853894795,0.0,0.0,0.0,0.0,0.0,0.0,2.8023351127109244,2.789349469654248,1.924527645111084,40.513278673365605,111.89076707098893,0.3841479636734198,0.38105037595938834,0.4566959738731384,10.430342815463165,0.01794736335182428,0.014441763032741724,0.014232028275728226,0.0020624670230181283,0.004761220184859458,0.5781859725952844,0.31715660188328537,0.6682890057563782,5.470459518599562,0.9693798366934061
38,103.65064787864685,0.0,0.0,0.03997001675861744,0.022356064349369476,0.01761395242553932,0.0,0.0,0.0,0.0,0.0,0.0,2.7997201070146,2.7830929372844317,1.9304908514022827,40.7563228455544,112.01952473389541,0.3809218650138961,0.388344375715725,0.45410746335983276,10.649161196207148,0.018017514497310025,0.014458384448291452,0.014354023151099682,0.002060617647528941,0.004652964051395393,0.5778798888322648,0.31624832816858967,0.6664484739303589,5.762217359591539,0.9724224372766912
39,103.56599926948547,0.0,0.0,0.03966207747448116,0.022154709720663704,0.01750736776467836,0.0,0.0,0.0,0.0,0.0,0.0,2.775218388406705,2.758501853687253,1.9221923351287842,40.79562432188907,113.30724756505604,0.3831202600838754,0.38226502848745497,0.453738808631897,10.35740335521517,0.017948579722324238,0.014585249510348171,0.014174200594425201,0.002071141692647938,0.00467384360329202,0.577037780629206,0.32119131333753925,0.6656189560890198,5.981035740335521,0.9681832678616047
40,103.62663555145264,0.0,0.0,0.03939294663010812,0.021992930333311983,0.017400016299511357,0.0,0.0,0.0,0.0,0.0,0.0,2.7694618888226503,2.7458129621250356,1.9010677337646484,40.29393149395749,109.82791709634041,0.3850030529072996,0.37844958143630675,0.4647180438041687,10.430342815463165,0.01794709248143404,0.014570276347778936,0.014212839305400848,0.002056327621137548,0.004715181967670512,0.58027736002472,0.32132023718004066,0.66948401927948,5.762217359591539,0.9576402865350246
41,103.58797979354858,0.0,0.0,0.03914423607311513,0.021870927754843894,0.017273308315556006,0.0,0.0,0.0,0.0,0.0,0.0,2.7932340486218337,2.789447711720073,1.9247825145721436,40.41617663083007,110.56073506418198,0.3834575632468877,0.3834380272344274,0.45727336406707764,10.576221735959153,0.017845193263113412,0.014622349149723945,0.01401030458509922,0.0020608447592413847,0.004834776456840818,0.5810090841645311,0.3181107942331522,0.6710354089736938,5.397520058351568,0.9693964095786214
42,103.57208156585693,0.0,0.0,0.03889548793196157,0.021696170721387725,0.01719931717799113,0.0,0.0,0.0,0.0,0.0,0.0,2.787650213993265,2.777270539822915,1.895937204360962,40.68961473615374,111.02370337261297,0.3816391428746419,0.3867979316259251,0.45771145820617676,10.576221735959153,0.01796999525162986,0.01498907265320091,0.014140722341835499,0.002087737797556171,0.0049674734550123004,0.5760547180492281,0.33300251896421423,0.6666415333747864,5.981035740335521,0.9550389633513987
43,103.59860253334045,0.0,0.0,0.038687306844545175,0.021597959264113675,0.017089347784073464,0.0,0.0,0.0,0.0,0.0,0.0,2.773068093790528,2.7745336492578536,1.9193565845489502,40.75511559999849,112.53596494152106,0.3832246193391924,0.38981720188011826,0.46059364080429077,10.50328227571116,0.017975858171955485,0.015046941213894209,0.01395357958972454,0.0020756960829588734,0.0050196396624343186,0.5808894003420133,0.32438939275604384,0.6728684902191162,5.908096280087528,0.9666550820693374
44,103.65153360366821,0.0,0.0,0.0383876086193688,0.021448442408320854,0.016939166135021617,0.0,0.0,0.0,0.0,0.0,0.0,2.770138196402619,2.749896008627024,1.9135124683380127,40.21453861791347,108.70256262097506,0.3848527268194787,0.37705000539850414,0.4602433443069458,10.576221735959153,0.017874123357458176,0.014816079045516286,0.014025028795003891,0.002074122258102746,0.004929471479744038,0.579097309006469,0.3250258262980762,0.6717537641525269,5.762217359591539,0.9637687485665083
45,103.60934448242188,0.0,0.0,0.03821431783519403,0.021291536547830083,0.016922781238489875,0.0,0.0,0.0,0.0,0.0,0.0,2.7699111913358703,2.754525350567939,1.911332607269287,40.44665096209192,112.46647996284028,0.3859961934980035,0.38447363024800996,0.463314414024353,10.649161196207148,0.017882547296495684,0.014662408401043618,0.013910166919231415,0.0020672795657105864,0.004801008476729589,0.5806191088421165,0.3215213198266465,0.6679320335388184,5.835156819839534,0.9626213870942593
46,103.60516095161438,0.0,0.0,0.037936296362875155,0.021147043322031073,0.01678925306799634,0.0,0.0,0.0,0.0,0.0,0.0,2.7705331334421706,2.748873726841939,1.906566858291626,39.9683825695659,108.46261469116986,0.3847233439170036,0.38608153349302277,0.4607853293418884,10.722100656455142,0.017913806418270787,0.014826918570955135,0.014109223149716854,0.002069557810322769,0.005033827979462837,0.5812131152111278,0.32618159181825934,0.669405996799469,6.0539752005835155,0.9603380407206714
47,103.63129806518555,0.0,0.0,0.03774855828928183,0.021072370230977806,0.01667618796870156,0.0,0.0,0.0,0.0,0.0,0.0,2.7626721339230986,2.7279336389463893,1.9073638916015625,39.84908225569795,107.47375583796644,0.38722085722339666,0.3815164113509459,0.4635000228881836,10.50328227571116,0.01789434459437443,0.014750478569593394,0.014001455157995224,0.00204512615669341,0.004867891504248488,0.5833886294448402,0.32404401981909164,0.670108437538147,6.199854121079504,0.9606826733797789
48,103.66960763931274,0.0,0.0,0.03757279086043466,0.020949434361396135,0.01662335648274717,0.0,0.0,0.0,0.0,0.0,0.0,2.7609242097380213,2.728638963562901,1.8833205699920654,40.00798581018338,106.86927993708979,0.38516911436048934,0.3823218567600845,0.4654093384742737,10.940919037199125,0.017962376600636452,0.014982548491477503,0.014195766299962997,0.0020723251668220504,0.0049233424140100535,0.5792656992579098,0.3317347041019477,0.6683213710784912,6.12691466083151,0.9487581681460142
49,103.63701748847961,0.0,0.0,0.037356266073078875,0.020857456544788863,0.016498809555442272,0.0,0.0,0.0,0.0,0.0,0.0,2.7681904701280993,2.765941698276063,1.8918355703353882,40.04974593783516,108.90706457097023,0.38695168795157836,0.37944773352002426,0.4686686396598816,11.086797957695113,0.017772038516817433,0.014756812290576122,0.013838313519954681,0.0020649951996016863,0.0049425246529119825,0.5817860377087026,0.32951183890033675,0.6723843812942505,5.543398978847557,0.9528369419276714
50,103.60739469528198,0.0,0.0,0.03717489045862728,0.020725158654131624,0.0164497317474759,0.0,0.0,0.0,0.0,0.0,0.0,2.7649643650396647,2.74112658763499,1.9059603214263916,39.941974296555856,107.37385959866755,0.3868666529916308,0.3859741060736668,0.46095728874206543,10.35740335521517,0.017836929425796906,0.014763357315068129,0.01403017807751894,0.002073406657295788,0.004947756377529502,0.5806343295468108,0.32658940168854717,0.6715560555458069,6.0539752005835155,0.9599952497519553
51,103.6411702632904,0.0,0.0,0.037005076309769215,0.020634487947400214,0.016370588318925385,0.0,0.0,0.0,0.0,0.0,0.0,2.7776635150125566,2.7925151226955265,1.9001784324645996,40.374730770480916,110.55550188645978,0.38669208833373087,0.3941960440753845,0.4595743417739868,10.065645514223196,0.017867915354776765,0.015079522522616684,0.013985658064484596,0.00206445225563965,0.004915449917572745,0.5836481948476216,0.32298947529571015,0.6735371351242065,5.981035740335521,0.9570820452645421
52,103.61297988891602,0.0,0.0,0.03680178458984322,0.02053548167283177,0.0162663029740312,0.0,0.0,0.0,0.0,0.0,0.0,2.7778561314001387,2.7874712679844276,1.888551950454712,40.26598873350329,110.0142195973848,0.3912663834534971,0.38197637339932655,0.4673001170158386,10.940919037199125,0.017830498413900137,0.01480376869390178,0.013949437066912651,0.002067167041740783,0.004879975106167861,0.5810638118798849,0.32688930424107315,0.6743060946464539,6.0539752005835155,0.9512506937608123
53,103.58761382102966,0.0,0.0,0.03661280140041784,0.02042142686816937,0.016191374602844345,0.0,0.0,0.0,0.0,0.0,0.0,2.7715731699870156,2.771181702651462,1.883812665939331,39.95236906297994,108.17050640527977,0.3916397757724982,0.38161902222433974,0.4693211317062378,11.086797957695113,0.017806687884363546,0.014815403538935082,0.013950862921774387,0.0020526686172120667,0.0048333798735825185,0.584716121268742,0.32352720138321206,0.6771278381347656,5.981035740335521,0.9488817644305527
54,103.63327217102051,0.0,0.0,0.03647641802298953,0.020347142722403344,0.01612927534946026,0.0,0.0,0.0,0.0,0.0,0.0,2.78137873079462,2.8112328843329424,1.8996847867965698,40.746399354609444,113.28557865502556,0.3855859267285581,0.3929531954023747,0.4629397988319397,11.159737417943107,0.017760287468470387,0.01478843083160581,0.013847222551703453,0.0020539087558372466,0.004842076631129643,0.5847390803170848,0.32267508978808906,0.6724963188171387,5.981035740335521,0.9567660046741366
55,103.62337899208069,0.0,0.0,0.036287968103982965,0.020243793411001174,0.016044174769008126,0.0,0.0,0.0,0.0,0.0,0.0,2.7867745635317767,2.8115554239231177,1.8880671262741089,40.6483370632118,112.08944805130488,0.3859230853796527,0.3921655048395425,0.46963322162628174,10.795040116703136,0.01783730761018289,0.014878673256269242,0.013915307819843292,0.0020470895297885557,0.004889456150422445,0.5845153911282424,0.3244120646551886,0.6749826669692993,5.981035740335521,0.9509912170469761
56,103.64567017555237,0.0,0.0,0.036140689832693286,0.020178787836549753,0.01596190189296494,0.0,0.0,0.0,0.0,0.0,0.0,2.803750778259716,2.8499036681801986,1.906051754951477,40.87214361404135,113.64751260570857,0.384431808208741,0.4005147182758779,0.46755361557006836,11.159737417943107,0.017899009065918577,0.014982878297292964,0.013998633250594139,0.002062188927064306,0.004970730260174071,0.5820460737316735,0.3327918738834188,0.6718329191207886,6.272793581327499,0.9600251941010356
57,103.6213002204895,0.0,0.0,0.03589999395539392,0.020052334483788938,0.01584765943902227,0.0,0.0,0.0,0.0,0.0,0.0,2.7880302781577444,2.7967340623188495,1.8884880542755127,40.08221260883338,108.13607766875019,0.3894247121397028,0.38961828918030067,0.47211283445358276,10.86797957695113,0.017891392701794205,0.015091668797788308,0.013989781960844994,0.002064902425549476,0.004980455904934978,0.5825105571207733,0.3288089967677614,0.6741676330566406,6.272793581327499,0.9512389181181788
