epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
11,42,198.8759663105011,6693.18408203125,0.0,0.0,0.6097565167353294,0.30932536015385076,0.2873291958367045,0.0,0.0,0.0,0.0,0.0,0.0,0.013101961964628461,0.0,0.0,2.117101844068546,2.321896406991562,1.383735179901123,27.2263840494338,98.36094980064306,0.40551585214100494,0.4022071977045158,0.4509618878364563,5.167541380702462,0.013498005626558111,0.017467139825878993,0.008453610353171825,0.0017500647198781026,0.00927983156803545,0.6496380224890126,0.25865411302928776,0.7057348489761353,2.4626564392410173,0.6960943951271474
12,42,198.8274323940277,6693.68408203125,0.0,0.0,0.5868713312457052,0.29912616545408727,0.2748856332978944,0.0,0.0,0.0,0.0,0.0,0.0,0.012859531888066891,0.0,0.0,2.0976110417057443,2.3156383364535222,1.3836191892623901,27.1203023191379,97.51238388924719,0.403690442063898,0.44504895862771315,0.45629239082336426,5.409769882922891,0.01338543052324795,0.016906503980679204,0.008420908823609352,0.0017253555688096452,0.008012385839098156,0.6381564048638881,0.40226976895351035,0.7033693790435791,2.2204279370205895,0.6960200490429997
13,42,198.91175413131714,6692.18408203125,0.0,0.0,0.5671250828240286,0.2918164164683465,0.26262837158816094,0.0,0.0,0.0,0.0,0.0,0.0,0.012680295100985199,0.0,0.0,2.08738288260488,2.2920769663315372,1.3677172660827637,26.94013529825221,97.2692908535612,0.4072297862762879,0.4702359208368456,0.46690815687179565,5.248284214775938,0.013349061359003371,0.017179650859904607,0.00851978175342083,0.0017411506877904313,0.00981460816110911,0.6420960807251651,0.3122253206184407,0.7122207880020142,2.7452563584981835,0.6881185239180923
14,42,198.9337501525879,6692.49658203125,0.0,0.0,0.5470495937923876,0.28299934361159707,0.25150492176579897,0.0,0.0,0.0,0.0,0.0,0.0,0.012545329944544027,0.0,0.0,2.0704025184343875,2.263520902803074,1.3543181419372559,26.568989535829335,93.37977636480502,0.40631774651412284,0.5248390788736369,0.4656805992126465,5.732741219216794,0.013114047393539385,0.016690992952429668,0.008278952911496162,0.001618019805847609,0.00808370994477062,0.6586877108582769,0.28019548642389264,0.721815288066864,2.1396851029471136,0.681298547424376
15,42,198.8856906890869,6692.24658203125,0.0,0.0,0.5279236922613931,0.2755960650040963,0.24006188086915814,0.0,0.0,0.0,0.0,0.0,0.0,0.012265745879401954,0.0,0.0,2.075033714263867,2.2780738577663002,1.3432657718658447,27.057697670370793,96.52052307964502,0.4101192512048268,0.4059185335723298,0.46425503492355347,6.0960839725474365,0.013073406180514073,0.016562710836434544,0.008270545862615108,0.0016143614094338953,0.007399869768331084,0.6539654611674922,0.2876342001927436,0.7230260372161865,2.7048849414614455,0.6757681588642299
16,42,198.83009839057922,6692.18408203125,0.0,0.0,0.5111708522698526,0.2691752094971506,0.22984958602861164,0.0,0.0,0.0,0.0,0.0,0.0,0.012146056496034684,0.0,0.0,2.0713860645430024,2.295141252852785,1.3582862615585327,27.25643832992152,97.81731815362897,0.3977718780875254,0.5939744825382092,0.4690852761268616,5.974969721437223,0.01313660461001813,0.016686687335368693,0.008196519687771797,0.0016674690227450107,0.007979758198702334,0.647935755752391,0.32560267711477636,0.7201685905456543,2.9067420266451354,0.6832413906231523
17,42,199.0424780845642,6691.68408203125,0.0,0.0,0.4936068144521455,0.2615658520368868,0.22007218576028967,0.0,0.0,0.0,0.0,0.0,0.0,0.011968775501584655,0.0,0.0,2.0674806179243395,2.2947021880483236,1.3419761657714844,27.283603605358486,97.07584058641685,0.40884166392868065,0.533905717109915,0.47402524948120117,5.974969721437223,0.013098211427592193,0.016246068380881155,0.008138429373502731,0.001598610762994341,0.006488587034048611,0.6422132042612239,0.4590170286079133,0.7200162410736084,2.825999192571659,0.6750572975724936
18,42,198.88431882858276,6692.18408203125,0.0,0.0,0.47618888344681054,0.25412382026228225,0.21023944032154204,0.0,0.0,0.0,0.0,0.0,0.0,0.011825622282580635,0.0,0.0,2.0640870312226545,2.281946786622635,1.3292796611785889,27.337484740979487,95.85593164114638,0.4084253486818876,0.4633293536306964,0.4715447425842285,6.0557125555106985,0.01294974806731406,0.016039602207734076,0.008110121823847294,0.0015650472757067842,0.006488273559033608,0.6561082808972367,0.2746547704108036,0.7230883836746216,2.7856277755349215,0.6686948915012181
19,42,198.8725869655609,6691.93408203125,0.0,0.0,0.4607176554925514,0.24758404372126291,0.2015264694960684,0.0,0.0,0.0,0.0,0.0,0.0,0.01160714244677951,0.0,0.0,2.0595639567817705,2.290708788225989,1.3322947025299072,27.351394353288185,97.585521990049,0.4120585148884108,0.5115078246640758,0.4751402735710144,5.934598304400485,0.013028755239650929,0.016147828404155358,0.008073356933891773,0.0015978832231009158,0.006429012587243765,0.6532085103809617,0.2941815064633846,0.7226949334144592,2.5433992733144932,0.6701840297318995
20,42,198.9163715839386,6693.24658203125,0.0,0.0,0.4462088202935847,0.24159384013838364,0.19315809674525375,0.0,0.0,0.0,0.0,0.0,0.0,0.011456883214622071,0.0,0.0,2.051790800572741,2.2809517198595204,1.3209316730499268,27.413619239214032,98.4154919170644,0.3975774900394435,0.6487355962891457,0.475081205368042,6.499798142914816,0.01300152293497134,0.01657416745875777,0.00807188544422388,0.0016312714838384785,0.008489858541390498,0.6443980244508327,0.4433613956827399,0.725645899772644,2.7048849414614455,0.6645017792470753
21,42,198.82389879226685,6693.93408203125,0.0,0.0,0.4323366039107291,0.2354949074403711,0.1854551474205805,0.0,0.0,0.0,0.0,0.0,0.0,0.01138654944785474,0.0,0.0,2.0594960518345253,2.309472226022784,1.3161414861679077,27.702263868088966,97.97569152772554,0.4086921232142273,0.44937978025984043,0.476132333278656,6.297941057731126,0.013139855838009466,0.016906043632241272,0.008027110248804092,0.001717714909363489,0.008900420824525631,0.6410848057265237,0.3501167853890261,0.7181912660598755,2.7452563584981835,0.6620842982083559
22,42,198.95386910438538,6692.99658203125,0.0,0.0,0.4164551613433509,0.22919081997548185,0.1759872833650078,0.0,0.0,0.0,0.0,0.0,0.0,0.011277058093839784,0.0,0.0,2.0441474607767036,2.276855179369178,1.3217434883117676,27.73484480507344,100.93564475890801,0.403162397609683,0.5255006331725997,0.47522974014282227,6.62091239402503,0.01303093723136782,0.016473145889936952,0.008066436275839806,0.0017109393265840346,0.008033459603881065,0.6259053748704081,0.4626354862201727,0.710159182548523,3.5930561162696812,0.6649049622938037
23,42,198.99141240119934,6692.18408203125,0.0,0.0,0.40398706921169825,0.22360470425189016,0.1693911321900868,0.0,0.0,0.0,0.0,0.0,0.0,0.01099123277826208,0.0,0.0,2.0524446590524206,2.2827799055219504,1.31892728805542,28.20005398856818,108.85822817742752,0.4045456833400503,0.5372867553365549,0.4797224998474121,6.661283811061769,0.013073751950669123,0.01709129865892803,0.007993695326149464,0.0018271046539072714,0.009780460069741372,0.6203333234469353,0.6436947918287864,0.7132923603057861,3.835284618490109,0.6634604916907847
24,42,198.9910626411438,6692.43408203125,0.0,0.0,0.3902020557075026,0.21792610707370477,0.16137696008838154,0.0,0.0,0.0,0.0,0.0,0.0,0.010898988801641375,0.0,0.0,2.047772281404267,2.282005979096247,1.3004231452941895,28.90944193381598,110.99558126185808,0.40310825885761925,0.4765404447251004,0.47471052408218384,7.105369398465886,0.0129978206379679,0.016346271945202683,0.008179056458175182,0.0016670359267796483,0.00680092589210113,0.6360002114592803,0.3196228253702463,0.7099953293800354,3.310456197012515,0.6543011008761823
25,42,198.8445806503296,6692.74658203125,0.0,0.0,0.37763394745723294,0.2125732077365857,0.15432331511421066,0.0,0.0,0.0,0.0,0.0,0.0,0.010737424492434951,0.0,0.0,2.050646804314487,2.289692581751434,1.3072848320007324,28.42804926090767,102.9664467766461,0.39058441291858365,0.6135911858556571,0.4749469757080078,7.630197819943479,0.013220439230647486,0.016740480272972858,0.008059020154178143,0.0017172282793883101,0.0075405072335156895,0.6397073000585258,0.34191491482408864,0.7122771739959717,2.9067420266451354,0.6576719260774553
26,42,198.87821006774902,6692.18408203125,0.0,0.0,0.36585052912695365,0.20730617815893043,0.14790458106205603,0.0,0.0,0.0,0.0,0.0,0.0,0.010639769161800353,0.0,0.0,2.045152819376675,2.2800258104835045,1.3075757026672363,29.42136602494202,118.92562723569985,0.3904173709617587,0.6109939090912239,0.4785228371620178,7.872426322163909,0.01299345918776583,0.016734740809634132,0.008055906742811203,0.0017365237700247462,0.008125639345843911,0.6287492666939454,0.40827436172240267,0.7102808952331543,3.794913201453371,0.6578158047050238
27,42,198.91540455818176,6694.49658203125,0.0,0.0,0.3534363637510479,0.20238449127432642,0.14054273280420562,0.0,0.0,0.0,0.0,0.0,0.0,0.01050913950429852,0.0,0.0,2.054785693125242,2.3009555701190254,1.3083081245422363,29.772022091016098,117.47820820166302,0.3891338624442158,0.5589752431447489,0.47229140996932983,8.03391199031086,0.013014068778554074,0.016684111925979968,0.007926511578261852,0.0017374768039283709,0.007845338967697903,0.6285833466856722,0.34029022033126644,0.7120150327682495,3.916027452563585,0.6581173180602491
28,42,198.90880131721497,6693.99658203125,0.0,0.0,0.3413586759348615,0.1972961376823687,0.13369518226128446,0.0,0.0,0.0,0.0,0.0,0.0,0.01036735630090656,0.0,0.0,2.0555898370954435,2.3007376598869564,1.3010575771331787,29.55759730834299,112.14958659968087,0.37447219625037187,0.7357092769776276,0.4728814363479614,8.316511909568026,0.013054715675368306,0.0167564896223247,0.007951821200549603,0.0017536178945603345,0.00760341605588566,0.6107367930462344,0.7009181118701372,0.7070497870445251,3.956398869600323,0.6545046991668642
29,42,199.00859951972961,6693.24658203125,0.0,0.0,0.33067609277068144,0.19243950873280635,0.12802255375866303,0.0,0.0,0.0,0.0,0.0,0.0,0.010214030097626399,0.0,0.0,2.0472843980579833,2.2783854044403604,1.3103982210159302,29.06922134882218,107.89138954723974,0.3842653280359437,0.5519870704214576,0.47306883335113525,9.04319741622931,0.013093400883678608,0.01700494712083523,0.00797013659030199,0.0017964951736802368,0.008432261097326303,0.6248624394822612,0.34882398007500715,0.7082833647727966,4.037141703673798,0.6591841788031161
30,42,198.85051798820496,6692.68408203125,0.0,0.0,0.3183965646384055,0.18714733086704638,0.12113044561856862,0.0,0.0,0.0,0.0,0.0,0.0,0.010118787654451254,0.0,0.0,2.0511616589708295,2.2944675975834175,1.3028905391693115,29.31568335384316,112.0649811682392,0.3876337320948013,0.5791857359405187,0.47674989700317383,8.03391199031086,0.013156831141911973,0.017093819447356624,0.007940342649817467,0.001802977966349822,0.008245223732416132,0.6101297432971088,0.4308382722624629,0.7022851705551147,4.602341542188131,0.6554154409095645
31,42,198.8243715763092,6692.93408203125,0.0,0.0,0.30729697951289453,0.18246519601230987,0.1147702189082164,0.0,0.0,0.0,0.0,0.0,0.0,0.010061564814058717,0.0,0.0,2.055847840248293,2.302865466794249,1.3115406036376953,29.231436785663984,112.52293347281984,0.3915855294040099,0.49461202159649037,0.47417527437210083,8.679854662898666,0.013023788716407553,0.01699723013360916,0.00795116275548935,0.0017437332648299086,0.00832169018184352,0.6369710655331756,0.2990188947766681,0.7065049409866333,3.431570448122729,0.6597458831965923
32,42,198.86746835708618,6692.74658203125,0.0,0.0,0.2978544107844765,0.17795837498262548,0.10999252289486083,0.0,0.0,0.0,0.0,0.0,0.0,0.009903513164329305,0.0,0.0,2.0559216573101993,2.302107931014231,1.3097174167633057,29.949310445192936,115.04359065829792,0.3769188594038466,0.5876822534055736,0.4616418480873108,9.325797335486476,0.013196245172903428,0.016947662306270348,0.007949073798954487,0.0018001185010628877,0.007712089788053968,0.6111583505901157,0.4180325187285185,0.699843168258667,4.723455793298345,0.6588332452811301
33,42,198.8786437511444,6693.87158203125,0.0,0.0,0.28713341789287433,0.17315245313982836,0.10422004064161812,0.0,0.0,0.0,0.0,0.0,0.0,0.009760924322720754,0.0,0.0,2.0535320389142044,2.289550919693155,1.299386978149414,29.21147128101993,103.69533204451442,0.3695331142465578,0.6496018966073601,0.4718136191368103,9.689140088817117,0.013210510667443082,0.016918198018729205,0.00795955490320921,0.0017703967203588826,0.007268826042150632,0.6125564034253683,0.3984719675083361,0.6971052885055542,4.481227291077917,0.6536732665263116
34,42,198.81277704238892,6691.93408203125,0.0,0.0,0.27674151952281906,0.16833505475302443,0.09875753306244549,0.0,0.0,0.0,0.0,0.0,0.0,0.009648931578865224,0.0,0.0,2.056606698880513,2.307339342940436,1.30275559425354,29.878568176680893,110.06067339128268,0.36535951660003785,0.6802201880088303,0.46713656187057495,9.44691158659669,0.013010567957029212,0.016652107782674907,0.00778744462877512,0.0017122238358160363,0.007388940011655541,0.6169492814826735,0.4992783787861313,0.7065863013267517,4.117884537747274,0.6552715194411576
35,42,198.9080696105957,6694.18408203125,0.0,0.0,0.26716088595097526,0.16395908673746926,0.09366627271024235,0.0,0.0,0.0,0.0,0.0,0.0,0.00953552617796918,0.0,0.0,2.0700684725331366,2.3353062409283907,1.316028356552124,30.315686900456477,112.17291964918897,0.37137636067071267,0.6311604789572737,0.46900153160095215,9.890997174000807,0.013155884085679716,0.016900417726883877,0.007932228967547417,0.0017684457173664052,0.007412881624604194,0.6186484025041568,0.36776073111074187,0.7022227048873901,4.360113039967703,0.6619802927598357
36,42,198.9592478275299,6692.49658203125,0.0,0.0,0.2574566289473569,0.1594164645866724,0.08860076886662646,0.0,0.0,0.0,0.0,0.0,0.0,0.009439395882109064,0.0,0.0,2.0538446611920684,2.2972324142058587,1.3056877851486206,30.148854722370725,116.54643869898132,0.3768582991356324,0.5707548452696647,0.46924257278442383,9.083568833266048,0.013241782167665212,0.016891189067661523,0.007922332733869553,0.0018043791229821115,0.0076189145105297305,0.6123559881373187,0.37101403021691925,0.6979988813400269,4.481227291077917,0.6568050589412451
37,42,198.89891958236694,6692.68408203125,0.0,0.0,0.24904567561746593,0.1552452248962302,0.08446134920967252,0.0,0.0,0.0,0.0,0.0,0.0,0.009339101999504952,0.0,0.0,2.075957394579142,2.3306875343739866,1.3271210193634033,30.817697238204133,114.97446622253855,0.35250688809563085,0.7597212439249514,0.4572230577468872,10.254339927331449,0.01329482410943745,0.017095897096460932,0.008077974431216717,0.0018476014073316072,0.007931597498861399,0.588536753883562,0.7976747187597841,0.6872782707214355,4.804198627371821,0.66759949689731
38,42,198.94703841209412,6694.43408203125,0.0,0.0,0.23986670707591604,0.1509976806015109,0.07967064929517072,0.0,0.0,0.0,0.0,0.0,0.0,0.009198377166237486,0.0,0.0,2.0794272010730106,2.34459359257,1.309859037399292,32.86650671328304,149.42429235949402,0.35230128082672724,0.6645925437130035,0.4617536664009094,10.577311263625354,0.013325029426208931,0.017443725437053102,0.007934165187180042,0.001897565256736249,0.008595481142344829,0.5919309315490877,0.47895101731494455,0.6847426891326904,5.692369802180056,0.658896601293236
39,42,198.97505974769592,6692.99658203125,0.0,0.0,0.23245601558038873,0.14719778620170065,0.07615587505641166,0.0,0.0,0.0,0.0,0.0,0.0,0.0091023543794629,0.0,0.0,2.0828573880269734,2.3442943216585093,1.321491003036499,30.183057649346413,105.8539789704211,0.36142253394467627,0.5391233824438926,0.45660072565078735,10.981025433992734,0.013308829376007327,0.017434930621393684,0.00789462961256504,0.0018705670657243201,0.008830625141566028,0.5963888356268863,0.39143963811865207,0.6888582706451416,5.651998385143318,0.664692816324532
40,42,198.85737252235413,6694.93408203125,0.0,0.0,0.22371296358831,0.14307974617589603,0.07161561771633142,0.0,0.0,0.0,0.0,0.0,0.0,0.009017600128694514,0.0,0.0,2.0806199462154145,2.3466658597192236,1.311249017715454,30.890382627984486,109.97766266242141,0.3481630511614985,0.7026985256495024,0.4527035355567932,10.859911182882518,0.013214979468809864,0.017281494521982032,0.007962791249155998,0.0018503786860592493,0.007948706264194578,0.6004865811532382,0.5802877949810848,0.6950455904006958,5.2079127977392,0.659605904482305
41,42,198.8341419696808,6693.18408203125,0.0,0.0,0.21636250151686692,0.13940980004969586,0.06806155745730255,0.0,0.0,0.0,0.0,0.0,0.0,0.00889114384202248,0.0,0.0,2.0846839405906072,2.3533126751730142,1.316031813621521,32.04723309948841,128.86108458157122,0.347222643270096,0.6918356458900581,0.45539790391921997,10.981025433992734,0.013144040540161562,0.01691782137006921,0.007953174412250519,0.001786124112439872,0.007387239437446504,0.6002156226491563,0.5791438660447285,0.6910998821258545,4.804198627371821,0.6619924940168858
42,42,198.80499839782715,6693.18408203125,0.0,0.0,0.20929079002550724,0.13544213820539974,0.06505755598893005,0.0,0.0,0.0,0.0,0.0,0.0,0.008791096088516585,0.0,0.0,2.084782772835496,2.3332750928964323,1.3241002559661865,30.863960152026124,109.66541053516632,0.338499350970341,0.8387326852025173,0.447374165058136,10.738796931772306,0.013143577008653089,0.016878254226550246,0.007946043275296688,0.0018060428196356583,0.007641178718311422,0.5915841265075092,0.7777790957746723,0.6938189268112183,5.127169963665724,0.6660231496207416
43,42,198.78496193885803,6694.18408203125,0.0,0.0,0.2016195899894553,0.13156834516846583,0.0613626845216637,0.0,0.0,0.0,0.0,0.0,0.0,0.008688560166014462,0.0,0.0,2.097539877631056,2.366110829320093,1.322540283203125,32.57408939205583,136.29054297821358,0.3346354282330639,0.7142488456053658,0.4436071515083313,11.748082357690755,0.0132623892148292,0.01702504945992748,0.008035377599298954,0.0018492306829898002,0.0075640564489153515,0.5939904162851996,0.5336688382529927,0.6882904767990112,5.329027048849415,0.665287830401212
44,42,198.7735059261322,6693.68408203125,0.0,0.0,0.19497919555581167,0.12806587554573823,0.05824489910541729,0.0,0.0,0.0,0.0,0.0,0.0,0.00866842092619392,0.0,0.0,2.1005699945208427,2.3697681337181926,1.3220741748809814,31.871910633391927,116.58727240319305,0.33749261771569006,0.6628851631620183,0.44124674797058105,12.515139281388777,0.01339701050778501,0.017338378966198546,0.007974112406373024,0.0018832578813472375,0.007609492673974149,0.590027824567603,0.4161818409762005,0.6758140325546265,5.813484053290271,0.6650241436436772
45,42,198.72896099090576,6693.93408203125,0.0,0.0,0.18860995517583173,0.12447676840914114,0.05562550679110644,0.0,0.0,0.0,0.0,0.0,0.0,0.008507679918026359,0.0,0.0,2.10917058824398,2.3916944683412433,1.3339418172836304,33.77422315089894,140.62332621179115,0.3293645356179824,0.6536925672921214,0.43832314014434814,12.595882115462253,0.013248129477496021,0.017299426499910023,0.007917431183159351,0.0018291705356210748,0.007812943242276752,0.592584331669921,0.5741628426601543,0.6868716478347778,5.651998385143318,0.6709296242333949
46,42,198.81137919425964,6691.99658203125,0.0,0.0,0.1825329880014751,0.1208531346760298,0.05323898454495309,0.0,0.0,0.0,0.0,0.0,0.0,0.008440868940540074,0.0,0.0,2.100107852546261,2.376956221976188,1.3246817588806152,32.03387972129435,123.02265594855437,0.3300387873782426,0.7747526039283623,0.43976515531539917,12.515139281388777,0.013243296923643219,0.017308839573819127,0.007883974350988865,0.0018446727528450572,0.0078029022598339595,0.590089805120415,0.7774981223962336,0.6876784563064575,4.884941461445297,0.666282866615802
47,42,198.83199977874756,6691.68408203125,0.0,0.0,0.17612540617323758,0.1177467908205218,0.05006006109324749,0.0,0.0,0.0,0.0,0.0,0.0,0.00831855448858554,0.0,0.0,2.1108626219826356,2.3868546524416536,1.3286381959915161,33.55445217169715,141.73578977953605,0.32584401083223563,0.7286650096189038,0.4357234835624695,12.111425111021397,0.01326325586888641,0.01722142724114936,0.007903686724603176,0.0018390723201097993,0.00780028636336996,0.5999030868132171,0.5325435113935855,0.6896989345550537,5.0060557125555105,0.6682709413580596
48,42,198.80034041404724,6693.43408203125,0.0,0.0,0.1706293101468535,0.11456845888490692,0.0478514605030964,0.0,0.0,0.0,0.0,0.0,0.0,0.008209390761078211,0.0,0.0,2.1136917012353,2.37827823937727,1.3320589065551758,32.01440051116778,112.74832310577416,0.33254729351498785,0.6270166020168962,0.4335692524909973,12.636253532498989,0.013358557760028554,0.017606494368992715,0.007975864224135876,0.0018772421854344325,0.008502833757592467,0.5966449906424645,0.43038651740916734,0.6881855130195618,5.732741219216794,0.6700173853896558
49,42,198.81077599525452,6691.93408203125,0.0,0.0,0.1652830205204194,0.11161892120822955,0.04555003345012665,0.0,0.0,0.0,0.0,0.0,0.0,0.008114066003544028,0.0,0.0,2.1210398719084687,2.3911765431114613,1.3380390405654907,33.51371088862673,131.03262971260492,0.32425731061974694,0.6272916712754579,0.43004560470581055,13.564796124343964,0.013149309857876943,0.017065705451717227,0.00788724236190319,0.0017903036869385785,0.0075616577662614235,0.6062769928092094,0.4161001358511258,0.6925560235977173,5.127169963665724,0.672963141463697
50,42,198.90189456939697,6691.99658203125,0.0,0.0,0.1600514391891694,0.10851298457983008,0.04348045858766949,0.0,0.0,0.0,0.0,0.0,0.0,0.008057995765816058,0.0,0.0,2.1289120732588924,2.4000966421744816,1.3329226970672607,32.24592402405089,110.3673215015546,0.3202832898739417,0.6535940299189119,0.4288892149925232,13.564796124343964,0.013317487527896715,0.017537361384960325,0.007894455455243587,0.0019057631418850532,0.0083823968811406,0.5916614633776942,0.4828564723897765,0.6859849691390991,5.692369802180056,0.6704085762612522
