epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,101.89919233322144,7007.7021484375,0.0,0.0,0.02606469708828815,0.014685808053734352,0.011378889094288773,0.0,0.0,0.0,0.0,0.0,0.0,3.0344887027757435,3.210687182123127,2.02711820602417,46.03709835582226,142.95590892845436,0.3134583293913404,0.46201294376334195,0.41513127088546753,14.587892049598834,0.01918912094477347,0.015011150082183037,0.015511887148022652,0.002261291225556653,0.004677861041070842,0.5397156853470639,0.32621061090085035,0.6256434917449951,6.856309263311451,1.0213150465860963
2,42,99.66225290298462,7006.9521484375,0.0,0.0,0.024263210768428557,0.013613836666020639,0.010649374094262242,0.0,0.0,0.0,0.0,0.0,0.0,3.224692565498345,3.4388371702871536,2.1577305793762207,45.4330549397819,139.54957723871505,0.34377162231310365,0.4184599596135003,0.4378526210784912,13.274981765134939,0.02066267747915996,0.018073274704130716,0.016657095402479172,0.0022754893136313734,0.006296819538981612,0.5475044304832414,0.3515406084207093,0.6433730125427246,7.00218818380744,1.08719383738935
3,42,99.82793283462524,7001.9521484375,0.0,0.0,0.023413155206177743,0.013131367941400574,0.010281787209115031,0.0,0.0,0.0,0.0,0.0,0.0,2.8472399258215786,2.837723844215943,1.9109361171722412,40.91232406541184,114.68739190949162,0.372004454019381,0.34906551095362254,0.4444419741630554,11.305616338439094,0.019260894448240303,0.014947718024750338,0.01572546176612377,0.002164435488010186,0.0047350457999021135,0.5449671204032731,0.3744900908633046,0.6522802114486694,7.512764405543399,0.9633307894691825
4,42,99.7784366607666,7007.9521484375,0.0,0.0,0.022778195972519087,0.012764736054242526,0.010013459904700431,0.0,0.0,0.0,0.0,0.0,0.0,3.320665587622871,3.7501419831276954,2.161114454269409,46.81734994369852,147.90912387552927,0.32818647838699655,0.4861784813594374,0.4435601234436035,13.858497447118893,0.021782219622903696,0.01730428446264439,0.01769445091485977,0.0022236860384526034,0.005677318117533253,0.5508211814600737,0.3635552196409285,0.651735246181488,7.2210065645514225,1.0894044525921345
5,42,99.8098669052124,7001.9521484375,0.0,0.0,0.022259493638101542,0.012511742499496777,0.009747751165757027,0.0,0.0,0.0,0.0,0.0,0.0,2.9739928215274753,3.100668318248515,1.967146873474121,41.80417912787765,123.11025286311418,0.3701359937001457,0.42801731874375415,0.46875423192977905,11.524434719183079,0.01912626363476297,0.016190025224515302,0.01531392615288496,0.0021675911000523544,0.005618820245642544,0.5603109279051043,0.36723396836664607,0.6649132966995239,7.148067104303428,0.991230399813503
6,42,99.77651882171631,7000.9521484375,0.0,0.0,0.021665409000986867,0.012155322493773508,0.009510086497710067,0.0,0.0,0.0,0.0,0.0,0.0,2.8156851209390346,2.8369746158979874,1.9063667058944702,39.532897223739525,109.29652013523554,0.38931563429202937,0.3723913043225245,0.46562397480010986,11.013858497447119,0.019307433573371526,0.015896303664795986,0.015420140698552132,0.002128323508403485,0.004919636768438865,0.5634072403417374,0.3642968989946151,0.6681805849075317,7.36688548504741,0.9608934232965112
7,42,99.7464952468872,7001.9521484375,0.0,0.0,0.021119521132537296,0.011814009026235984,0.009305512054712015,0.0,0.0,0.0,0.0,0.0,0.0,2.8053236574934486,2.8089339769450667,1.931315302848816,40.042726195124565,112.46021103658805,0.37777072486870483,0.40241158950550343,0.45851731300354004,12.180889861415025,0.02072418612131834,0.01684056945750624,0.01688355579972267,0.0021378823513265675,0.005321890771562202,0.5694258544759799,0.3367913966401077,0.6646214723587036,6.199854121079504,0.9740994293242693
8,42,99.75351452827454,7001.9521484375,0.0,0.0,0.020728329473525372,0.011670583432795529,0.00905774606109404,0.0,0.0,0.0,0.0,0.0,0.0,2.773258954145281,2.786229652928169,1.9107425212860107,39.41528635866326,109.48842808167477,0.3861249535732422,0.4034399414833653,0.4674503207206726,10.940919037199125,0.018750892175048356,0.01640308300272425,0.01480527501553297,0.00215325067806884,0.005994884875368125,0.562820502522216,0.3688788250815505,0.6746658682823181,7.512764405543399,0.9627738981507719
9,42,99.80539727210999,7003.7021484375,0.0,0.0,0.020262499874778114,0.011385771836922572,0.008876728066365417,0.0,0.0,0.0,0.0,0.0,0.0,2.9795182425227154,3.1652670231700846,1.9525294303894043,43.279893970405,140.78296309448936,0.37105271513665533,0.42574881435583245,0.4752746820449829,12.180889861415025,0.018304694329478788,0.016350073190743112,0.014428818598389626,0.002136299777932773,0.006093079209904463,0.573634764602113,0.3520126247268226,0.6759610176086426,7.00218818380744,0.983479124493897
10,42,100.16729712486267,7004.2021484375,0.0,0.0,0.01992011441151359,0.011188455762303606,0.008731658715733026,0.0,0.0,0.0,0.0,0.0,0.0,2.770358710252917,2.8753974620134284,1.9060840606689453,42.024843777070686,129.01560026043353,0.3722755783757183,0.4293375724704848,0.4675220251083374,12.180889861415025,0.018633069256544767,0.017206075381300368,0.01467227190732956,0.0022027270658833485,0.0064956125574837575,0.5675320275328961,0.373259039627927,0.6761327981948853,7.293946024799417,0.9603781662881374
