epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,202.2554247379303,7137.81103515625,0.0,0.0,0.0576758357730398,0.0378405936299994,0.0198352421148185,0.0,0.0,0.0,0.0,0.0,0.0,3.554637473778928,4.5421182477158455,2.413154602050781,55.34787207350851,356.4238059511129,-0.0894319206704812,0.5245332449391602,0.0226997733116149,46.79047234557933,0.0222321870194132,0.0229053940446181,0.0153528023511171,0.0029670452396325,0.0089650086015909,0.3106667046158074,0.4549027211546596,0.4313172698020935,17.3193379087606,1.2142537022009492
2,42,200.24908757209775,7139.71728515625,0.0,0.0,0.0378130865112493,0.0242310567377239,0.0135820297586718,0.0,0.0,0.0,0.0,0.0,0.0,3.3808874204592403,4.483019257669703,2.198974609375,53.40844070808311,367.4456636907278,0.0163488986514295,0.5005269422732843,0.1350176334381103,33.871618893823175,0.0179221450939976,0.019975764743543,0.011789065785706,0.0022432438824196,0.0077045786155138,0.5077620937933015,0.3088474923666912,0.5743354558944702,6.0557125555106985,1.105381837580353
3,42,200.68037343025208,7137.46728515625,0.0,0.0,0.0323552577719211,0.0197626424365137,0.0125926153175829,0.0,0.0,0.0,0.0,0.0,0.0,3.0087985515618545,3.946267114242611,2.008331298828125,48.13768025329972,312.695529492764,0.0709120287594893,0.6672150544871932,0.2039390206336975,28.66370609608397,0.0184230015275313,0.0203771137679142,0.0122763868421316,0.0023293650286599,0.0076054173293241,0.4516195273947995,0.4433513274506068,0.5609019994735718,10.61768268066209,1.0103038428351283
4,42,200.28738737106323,7137.46728515625,0.0,0.0,0.0292632871083142,0.0173650535159228,0.0118982335656548,0.0,0.0,0.0,0.0,0.0,0.0,2.9792320464734328,3.4479946258676177,1.9540958404541016,41.854901643259,165.37425472559997,0.142089365132162,0.577906515826185,0.258609414100647,23.576907549454987,0.0176814130168456,0.0195222455761328,0.0116719929501414,0.002236604245095,0.0071817142102188,0.4946360599624085,0.3741718946363325,0.5749275088310242,8.235769075494549,0.9828839167021216
5,42,200.65223383903503,7138.21728515625,0.0,0.0,0.0275744531107576,0.0161313369433489,0.0114431161495843,0.0,0.0,0.0,0.0,0.0,0.0,2.802788345157486,3.2902871780910137,1.7862660884857178,40.5724510992285,164.77330407737378,0.1447628280497579,0.6111348263024678,0.2831069827079773,23.415421881308035,0.0170746493376705,0.0198784943423762,0.0109763611108064,0.0020423520971339,0.0071549310432083,0.5378284420657168,0.3523165712373954,0.6208990812301636,6.176826806620912,0.8986212247982621
6,42,200.1927034854889,7137.40478515625,0.0,0.0,0.0263683444937688,0.015350476538605,0.0110178679395674,0.0,0.0,0.0,0.0,0.0,0.0,2.7657125182916045,3.36628299880087,1.7570269107818604,38.71454185862735,160.1255053862921,0.2292978746736054,0.4703744855896652,0.3130162358283996,17.68268066209124,0.016769992778931,0.0189298516557079,0.0110040642321109,0.001973089883388,0.0065774658298715,0.5515416893547083,0.3161299844260478,0.627295970916748,5.571255551069843,0.8840154875069857
7,42,206.02010226249695,7128.0322265625,0.0,0.0,0.025156279966425287,0.014579834492262186,0.010576445495700864,0.0,0.0,0.0,0.0,0.0,0.0,2.609888678382771,3.120522600271726,1.6414167881011963,36.87017237930126,147.34449666012264,0.25369939401739783,0.4414684444784664,0.3410108685493469,15.46225272507065,0.015541295341473955,0.017903517554966088,0.010112395510077477,0.0018702942671734069,0.006597521978234817,0.582084917882589,0.306718934625059,0.6522722244262695,4.198627371820751,0.8257645918056369
8,42,203.83511328697205,7128.5322265625,0.0,0.0,0.02397878856310529,0.013939659001284905,0.010039129574445969,0.0,0.0,0.0,0.0,0.0,0.0,2.603115037995021,3.1488871874140028,1.682320237159729,37.199097606024566,157.74513416409667,0.2271662085201647,0.5961711636206392,0.34897667169570923,17.965280581348406,0.015329218872877904,0.018103809746793362,0.009979651309549809,0.0018417340990897453,0.0065777971764274185,0.5772189103551194,0.34660715461961833,0.6644619703292847,5.530884134033105,0.8461499442346394
9,42,204.03991985321045,7127.0634765625,0.0,0.0,0.02295453041387897,0.013413398669203788,0.009541131749873954,0.0,0.0,0.0,0.0,0.0,0.0,2.3796719239004256,2.841225898174697,1.544161319732666,34.037932408086526,139.097185313357,0.28643538832038845,0.41225164052698876,0.36345160007476807,13.564796124343964,0.01514733282329953,0.017798739510759748,0.009836133569478989,0.001799149074138158,0.006433767982196286,0.5844513872818067,0.3419344785536428,0.6642224192619324,5.571255551069843,0.7769987266510725
10,42,203.9857726097107,7127.6572265625,0.0,0.0,0.02218691993391875,0.013068800671783646,0.009118119268819239,0.0,0.0,0.0,0.0,0.0,0.0,2.4916370492676694,3.0492268681514845,1.5845820903778076,34.92241203902354,151.81084937325772,0.2796706761089505,0.5111407492628539,0.38514965772628784,15.300767056923698,0.01520436878296271,0.01783934264182358,0.009806166402995586,0.001784097225342376,0.006296164162004992,0.5873138186765092,0.343214804147266,0.6714919209480286,5.651998385143318,0.7971941283904016
