epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_scalar,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
1,42,191.29780268669128,7141.3095703125,0.0,0.0,1.2391257144447065,0.5843138516968132,0.6399922330664773,0.0,0.0,0.0,0.0,0.0,0.0,0.014819629696540089,0.0,0.0,0.0,2.721754313417188,2.778599053648984,1.8712878227233887,38.0348270038208,131.486240112657,0.22741432167779713,0.30456938707843517,0.2615862488746643,14.785992217898833,0.013574906868757048,0.012902986105592373,0.009725870564579964,0.0012302951641697485,0.0031822125438725193,0.5639290501429207,0.26060724908061034,0.6127561330795288,2.896670990056204,0.9405068466439843
2,42,189.28170895576477,7144.1845703125,0.0,0.0,0.9712105531977792,0.47421815043840654,0.4865149644195524,0.0,0.0,0.0,0.0,0.0,0.0,0.010477438709961298,0.0,0.0,0.0,2.5234625483623483,2.622290485388906,1.7204736471176147,35.10538561750241,117.88297724729921,0.279030244766867,0.37559351197851853,0.32329249382019043,10.505836575875486,0.012651823293252608,0.012034213938843276,0.009036237373948097,0.001160234087441552,0.003079600144199376,0.5869898939874849,0.2609851774170011,0.6401851177215576,3.4154777345438823,0.8647549422457814
3,42,189.31413435935974,7144.7783203125,0.0,0.0,0.8858938816266182,0.4247639445158152,0.4516442431343926,0.0,0.0,0.0,0.0,0.0,0.0,0.009485694029742581,0.0,0.0,0.0,2.4934200360095455,2.6641693797562187,1.6633110046386719,33.5965447811256,109.78965651940281,0.33366314719571627,0.31234621216157094,0.36815690994262695,6.48508430609598,0.012350935151269421,0.012142325340820935,0.008877268061041832,0.0011116270856949362,0.003335213358282604,0.600484728787402,0.2603860106120168,0.6475132703781128,2.810203199308258,0.8360941363498569
4,42,189.3396337032318,7141.3720703125,0.0,0.0,0.8315901675794879,0.395372139592456,0.42741746443968553,0.0,0.0,0.0,0.0,0.0,0.0,0.008800565385315408,0.0,0.0,0.0,2.401277619383833,2.5556635558286036,1.6059879064559937,32.252540537092145,108.11090571061892,0.35279831363687875,0.30374196021057653,0.3854089379310608,5.879809770860354,0.012657040700675188,0.01231724477434815,0.009028897620737553,0.0010854167317125706,0.0031760624972915034,0.616334124091792,0.2322668151752016,0.6588017344474792,1.8158236057068744,0.8075084020383656
5,42,189.29358315467834,7142.3720703125,0.0,0.0,0.7973702146456791,0.3791386483062027,0.4099426496742118,0.0,0.0,0.0,0.0,0.0,0.0,0.008288917975086305,0.0,0.0,0.0,2.340083066765436,2.50006495484122,1.552798867225647,30.895200340435636,104.2843121540198,0.36842575165496677,0.33557572519688744,0.40058469772338867,5.188067444876784,0.011844672903783339,0.011737573050355672,0.008408129215240479,0.0010751116341536134,0.0032716696657339407,0.6144747801327983,0.25725655610682346,0.6670352220535278,2.810203199308258,0.7806034982204437
6,42,189.3205590248108,7141.8408203125,0.0,0.0,0.7700935806983557,0.36425953056567756,0.39778002001281476,0.0,0.0,0.0,0.0,0.0,0.0,0.008054031297548586,0.0,0.0,0.0,2.30786606357294,2.493710106816674,1.5168588161468506,30.91338915273328,109.37532053999855,0.37593035480443193,0.37382100338510355,0.41741424798965454,5.14483354950281,0.01186561328376564,0.011657697452295838,0.008560191839933395,0.0010391845275747101,0.0032709526391503296,0.6272589544738674,0.254286040564553,0.6788649559020996,2.291396454820579,0.762709503993392
7,42,189.22469210624695,7142.2158203125,0.0,0.0,0.7376308526748266,0.34930954886297894,0.38054008117088906,0.0,0.0,0.0,0.0,0.0,0.0,0.007781221477203389,0.0,0.0,0.0,2.2672886690676495,2.4424849474323347,1.503024697303772,30.51417042364451,106.93330599668995,0.38163453317337925,0.36216425897307797,0.4266762137413025,5.836575875486381,0.011623749766518735,0.01141713870477281,0.00827518105506897,0.0010103281227374318,0.0030903296142472435,0.6381551585978777,0.2464362494275785,0.6895229816436768,1.9022913964548205,0.7556499391794205
8,42,189.46029043197632,7141.3095703125,0.0,0.0,0.7114539881547292,0.3385174797131465,0.36538172397348617,0.0,0.0,0.0,0.0,0.0,0.0,0.007554785555833552,0.0,0.0,0.0,2.262665663885699,2.4778280673892086,1.494844675064087,30.83683065490268,116.66474751897582,0.3935336032008589,0.382461144186747,0.43612927198410034,4.798962386511025,0.011575993350537883,0.011477882979748421,0.00824572890996933,0.0010078829529175876,0.0030745076280619945,0.6369941798423309,0.2543946348681411,0.6890716552734375,2.1184608733246866,0.7515452019870281
9,42,189.2151963710785,7138.8408203125,0.0,0.0,0.6848444670693488,0.3269833109062961,0.35052416095366845,0.0,0.0,0.0,0.0,0.0,0.0,0.007336996543881857,0.0,0.0,0.0,2.2160162690316656,2.427823449863023,1.4481885433197021,29.851038183478202,114.41903406834565,0.40274771536473736,0.3597186710157539,0.4497774839401245,5.317769130998703,0.01124266826054339,0.011292409770810122,0.007977427914738655,0.0009961587524033317,0.003165824616355835,0.6438444662393041,0.25596935397902487,0.7003417015075684,2.204928664072633,0.7280829856172204
10,42,189.1877100467682,7143.0595703125,0.0,0.0,0.6632879791606185,0.3177988648159891,0.33822616486467866,0.0,0.0,0.0,0.0,0.0,0.0,0.007262950728878252,0.0,0.0,0.0,2.2076215649734725,2.4276525682711063,1.4303534030914307,29.37516153695515,106.12541946108182,0.4109629501886199,0.3530255020047304,0.4543496370315552,4.798962386511025,0.011216816679156602,0.011289464774477643,0.007922838442027569,0.000977931875060322,0.0030504941663402887,0.6460482737897435,0.27903955624995286,0.7034752368927002,2.248162559446606,0.7191381207667291
