epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
21,42,202.77435421943665,7141.12158203125,0.0,0.0,0.5560271661057237,0.29062459160361376,0.25289176364074295,0.0,0.0,0.0,0.0,0.0,0.0,0.012510811231593696,0.0,0.0,2.0228194072684684,2.2457088183259724,1.332481861114502,26.892133602815576,101.97733881324572,0.4250088580009867,0.39691469093408616,0.4850999116897583,5.853855470327009,0.012586776305482692,0.016102016785414452,0.007717760745435953,0.0015415348301548125,0.007929831998819468,0.6649814431206276,0.4542742523327942,0.733951985836029,2.2607993540573275,0.670099810929969
22,42,202.70818758010864,7143.30908203125,0.0,0.0,0.5434780899892774,0.2862370586233656,0.2448120973707196,0.0,0.0,0.0,0.0,0.0,0.0,0.012428933400675607,0.0,0.0,2.020919631377801,2.2773490807720203,1.311560034751892,27.084657199165136,103.82530336735887,0.42467719119163977,0.4398390837650612,0.48772019147872925,5.329027048849415,0.012502804812687597,0.01556972763698721,0.007689549587666988,0.0014757355549075955,0.006084361125208527,0.6537967021541341,0.822142740108676,0.7418968677520752,2.5433992733144932,0.6596247921697795
23,42,202.7030065059662,7142.49658203125,0.0,0.0,0.5319573425315024,0.2827614929402274,0.23693957019365575,0.0,0.0,0.0,0.0,0.0,0.0,0.012256279829117147,0.0,0.0,2.0060445526415513,2.248188828676261,1.3172762393951416,26.91960812847296,108.84809641294102,0.4259279670376522,0.42880517833101717,0.4875461459159851,5.571255551069843,0.012515277840060979,0.01606107603196279,0.007706243544816971,0.0015348256664540509,0.007727270649423341,0.6549078382500536,0.7150466614172931,0.7424095273017883,2.583770690351231,0.6624912414699793
24,42,202.78116393089294,7140.87158203125,0.0,0.0,0.521781811208436,0.2794680762709233,0.23013861132770824,0.0,0.0,0.0,0.0,0.0,0.0,0.012175124043159104,0.0,0.0,2.005335387644096,2.2369844704389106,1.310049057006836,26.822421368394473,103.08347213498526,0.42534803805160676,0.4608277807704867,0.4881335496902466,5.813484053290271,0.01242522698696714,0.015426474772999065,0.007657606154680252,0.0015014305021621187,0.005918512916725989,0.656806749637251,0.5923887054720254,0.7405036091804504,2.7452563584981835,0.6588533315807581
25,42,202.78692173957825,7140.59033203125,0.0,0.0,0.5118478201983268,0.27644988119697267,0.22330828450703355,0.0,0.0,0.0,0.0,0.0,0.0,0.01208965397370085,0.0,0.0,2.0016131665908046,2.244553053212608,1.3120620250701904,26.808610756522796,101.94695369440296,0.42618592819187684,0.4566550417691657,0.49190694093704224,5.853855470327009,0.01245224538741084,0.015965346075207894,0.007666328456252813,0.0015226796160253946,0.007555805871322996,0.6563658523472943,0.7233794688594533,0.7425920963287354,2.7452563584981835,0.6598641767632216
26,42,202.85040092468262,7143.49658203125,0.0,0.0,0.5025837954721952,0.27347339097962997,0.21706624365927119,0.0,0.0,0.0,0.0,0.0,0.0,0.012044162457538516,0.0,0.0,1.9930464913952024,2.234211044545153,1.2976698875427246,26.79849365220226,100.83854948650512,0.4265873332296979,0.47913194636555256,0.4916427731513977,5.651998385143318,0.0123387018384976,0.015689561538740047,0.007505662273615599,0.0014785970269607174,0.006502624809942328,0.6637208814047304,0.6618143222311781,0.7510368824005127,2.583770690351231,0.6525877749081701
27,42,202.73370623588562,7139.49658203125,0.0,0.0,0.49389689942105913,0.27065327383304516,0.21128328253873038,0.0,0.0,0.0,0.0,0.0,0.0,0.011960344392423067,0.0,0.0,1.9892492417628107,2.2370858680150194,1.3058967590332031,26.769280232503114,105.07543519636506,0.43223295362909137,0.4444273969369911,0.4939013719558716,5.530884134033105,0.012436030701201915,0.01603237259595002,0.007615968585014343,0.0015353008460612353,0.007099255873056581,0.6542230151476377,0.6700274322620462,0.7453739047050476,2.9874848607186113,0.6567563638091087
28,42,202.91354155540466,7142.55908203125,0.0,0.0,0.4860790000672926,0.2686481446598135,0.2055268853760222,0.0,0.0,0.0,0.0,0.0,0.0,0.011903969874379762,0.0,0.0,1.9865150505749807,2.2232256044971437,1.2974766492843628,26.76476688616859,104.67739026600165,0.4296644279732548,0.46785617928942713,0.4925724267959595,5.61162696810658,0.012378824587997281,0.01614577762570156,0.007468880154192448,0.0015743351055801048,0.008560214093807791,0.647143065953476,0.8660736506966802,0.7426484227180481,3.189341945902301,0.6524727647192776
29,42,202.95196890830994,7143.80908203125,0.0,0.0,0.4796305231310344,0.2667129651733943,0.20100960779513277,0.0,0.0,0.0,0.0,0.0,0.0,0.0119079499909479,0.0,0.0,1.9862933205331603,2.230932192352035,1.3029561042785645,26.792412432153522,103.5895631383911,0.4273746004737959,0.48120693974900575,0.49316394329071045,5.651998385143318,0.012249305364205364,0.0157389307186744,0.0074431151151657104,0.0015071251202800828,0.006970340483184068,0.6607571546233466,0.5953813970483377,0.7505402565002441,3.0278562777553493,0.6551996096968651
30,42,202.84414792060852,7141.37158203125,0.0,0.0,0.4741670059625422,0.2652688160705034,0.19706295021888362,0.0,0.0,0.0,0.0,0.0,0.0,0.011835239419529431,0.0,0.0,1.9834201518546972,2.2234365871698705,1.2986505031585693,26.797398995656405,102.08933330424493,0.42832000709417417,0.47488017635913055,0.49738991260528564,5.894226887363747,0.012281071297700496,0.01596214345143212,0.007485755253583193,0.0015554199109935763,0.008148918407153899,0.6508483006485442,0.7536396943562969,0.7478852272033691,3.5930561162696812,0.6530681292060763
31,42,202.77982449531555,7141.68408203125,0.0,0.0,0.46879012433535744,0.2636253175457889,0.19338155767183746,0.0,0.0,0.0,0.0,0.0,0.0,0.011783248577801662,0.0,0.0,1.9855055429190276,2.2308941908199724,1.3068459033966064,26.839362274458473,101.75473049474681,0.4304462615453191,0.4614029365564033,0.49707913398742676,5.490512716996367,0.012325589505839115,0.01610362486919641,0.007417378947138786,0.0015768245186770665,0.008429139347309938,0.6510848144537795,0.7230401558546785,0.7488584518432617,3.310456197012515,0.6571316411718726
32,42,202.82674741744995,7141.52783203125,0.0,0.0,0.46522084344326975,0.2627323537684704,0.19069206997443233,0.0,0.0,0.0,0.0,0.0,0.0,0.011796420018977382,0.0,0.0,1.9826249430526828,2.228826559153872,1.3039398193359375,26.88929116422283,102.64275381827515,0.42975314976373025,0.4771800537079241,0.4980871081352234,5.773112636253532,0.012227239980195793,0.015880689732670438,0.007432729471474886,0.0015372543388845906,0.007750457003981244,0.6504599153875198,0.8397584095898275,0.7520140409469604,3.431570448122729,0.6556862744037062
33,42,202.83386826515198,7144.12158203125,0.0,0.0,0.4621217322596713,0.2621136733361979,0.18827180787802122,0.0,0.0,0.0,0.0,0.0,0.0,0.011736250837130006,0.0,0.0,1.9822478020510332,2.226854649795472,1.2966289520263672,26.820901272859523,102.033887532501,0.4301114114581167,0.4699981760288448,0.49659496545791626,5.773112636253532,0.012277999772855389,0.01575444699913193,0.0074645960703492165,0.0015358246058074427,0.007007524176463625,0.6497261687349205,0.7748511326284208,0.7490715980529785,3.391199031085991,0.6520467740483582
34,42,202.8554961681366,7141.80908203125,0.0,0.0,0.45979718709486334,0.26090137432351634,0.1872023594175039,0.0,0.0,0.0,0.0,0.0,0.0,0.01169345318376899,0.0,0.0,1.9806863468262184,2.226384955726544,1.296830654144287,26.877262196386834,102.23247127293496,0.42885533529854514,0.483615071608436,0.49603110551834106,5.773112636253532,0.012245118753801935,0.0158656476737301,0.007430392317473888,0.0015421016819903012,0.007543862869739136,0.6506853847191802,0.7883471425708561,0.7513213157653809,3.350827614049253,0.6521305232308805
35,42,202.92739534378052,7142.93408203125,0.0,0.0,0.45798083274748524,0.26077550806497274,0.18549133626895659,0.0,0.0,0.0,0.0,0.0,0.0,0.0117139899096878,0.0,0.0,1.9814238599638785,2.2284396620662386,1.3031853437423706,26.909453890464135,102.55937213856353,0.4285002821484159,0.4848807700596002,0.49644196033477783,5.813484053290271,0.01224269949941092,0.015830783316119184,0.007403653115034103,0.0015393949904835577,0.0073728740964936045,0.6512870900227651,0.7546477638234805,0.7511938810348511,3.431570448122729,0.6552944984287024
